,0,1,2,3
contig_18058_81,1.0,1.0,1.0,1.0
contig_18066_45,1.0,1.0,0.0,1.0
contig_18058_83,1.0,1.0,0.0,1.0
contig_18066_47,1.0,1.0,1.0,1.0
contig_18066_48,0.95,1.0,0.1,1.0
contig_18066_49,1.0,1.0,1.0,1.0
contig_18081_6,1.0,0.0,0.0,0.0
contig_18058_89,0.0,0.0,0.0,0.0
contig_18058_88,0.0,0.0,0.0,0.0
contig_18079_7,0.75,1.0,0.0,1.0
contig_18079_6,1.0,1.0,0.0,0.0
contig_18079_5,1.0,1.0,0.0,0.0
contig_18079_4,0.0,0.0,0.0,0.0
contig_18079_3,0.0,0.0,0.0,0.0
contig_18079_2,0.0,0.0,0.0,0.0
contig_18079_1,0.0,0.0,0.0,0.0
contig_18098_3,1.0,1.0,0.0,0.05
contig_18079_9,0.0,0.0,0.0,0.0
contig_18079_8,0.0,0.0,0.0,0.0
contig_18081_7,0.0,0.0,0.0,0.0
contig_18102_17,1.0,1.0,0.0,1.0
contig_18242_2,1.0,1.0,1.0,1.0
contig_18242_1,1.0,1.0,0.75,1.0
contig_18169_2,1.0,1.0,0.0,1.0
contig_18074_2,1.0,1.0,1.0,1.0
contig_18074_3,1.0,1.0,1.0,1.0
contig_18074_1,1.0,1.0,1.0,1.0
contig_18074_6,1.0,1.0,1.0,1.0
contig_18074_7,1.0,1.0,1.0,1.0
contig_18074_4,1.0,1.0,1.0,1.0
contig_18074_5,1.0,1.0,1.0,1.0
contig_18074_8,1.0,1.0,1.0,1.0
contig_18074_9,1.0,1.0,1.0,1.0
contig_18076_4,1.0,0.0,0.0,0.0
contig_18076_5,1.0,1.0,1.0,1.0
contig_18076_6,1.0,1.0,1.0,0.25
contig_18076_7,1.0,1.0,1.0,1.0
contig_18062_42,0.0,1.0,0.0,1.0
contig_18076_2,0.0,0.0,0.0,0.0
contig_18076_3,0.0,0.0,0.0,0.0
contig_18076_8,1.0,1.0,0.0,1.0
contig_18076_9,1.0,1.0,0.1,1.0
contig_18070_6,1.0,1.0,1.0,1.0
contig_18070_7,1.0,1.0,1.0,1.0
contig_18060_48,1.0,1.0,1.0,1.0
contig_18060_49,1.0,1.0,1.0,1.0
contig_18070_2,1.0,1.0,1.0,1.0
contig_18070_3,1.0,1.0,1.0,1.0
contig_18058_69,1.0,1.0,1.0,1.0
contig_18058_68,1.0,1.0,1.0,1.0
contig_18060_42,1.0,1.0,1.0,1.0
contig_18060_43,1.0,1.0,1.0,1.0
contig_18058_65,1.0,1.0,1.0,1.0
contig_18060_41,1.0,1.0,1.0,1.0
contig_18060_46,1.0,1.0,1.0,1.0
contig_18060_47,1.0,1.0,1.0,1.0
contig_18060_44,0.2,0.0,0.0,0.0
contig_18060_45,0.0,1.0,0.0,1.0
contig_18072_8,1.0,0.0,0.0,0.0
contig_18072_9,1.0,1.0,0.0,1.0
contig_18081_27,0.0,0.0,0.0,0.0
contig_18072_1,1.0,0.0,0.0,0.0
contig_18072_2,0.0,0.0,0.0,0.0
contig_18072_3,0.0,0.0,0.0,0.0
contig_18072_4,0.0,0.0,0.0,0.0
contig_18072_5,1.0,0.0,0.0,1.0
contig_18072_6,1.0,1.0,0.0,0.0
contig_18072_7,1.0,1.0,0.0,0.0
contig_18080_22,1.0,1.0,1.0,1.0
contig_18080_23,1.0,1.0,1.0,0.8
contig_18080_20,1.0,1.0,0.0,0.0
contig_18169_6,1.0,1.0,1.0,0.0
contig_18090_16,0.0,0.0,0.0,0.0
contig_18090_17,0.0,0.0,0.0,0.0
contig_18090_14,0.0,0.0,0.0,0.0
contig_18090_15,0.0,0.0,0.0,0.0
contig_18090_12,0.0,0.0,0.0,0.0
contig_18090_13,0.0,0.0,0.0,0.0
contig_18090_10,1.0,1.0,0.0,1.0
contig_18090_11,1.0,1.0,0.0,1.0
contig_18080_26,1.0,1.0,0.0,1.0
contig_18090_18,1.0,1.0,1.0,1.0
contig_18090_19,1.0,1.0,1.0,1.0
contig_18163_7,0.0,0.0,0.0,0.0
contig_18098_18,1.0,1.0,1.0,1.0
contig_18080_24,1.0,1.0,0.1,1.0
contig_18163_6,1.0,0.0,0.0,0.0
contig_18080_25,1.0,0.0,0.0,1.0
contig_18163_5,1.0,1.0,0.0,0.0
contig_18163_4,0.0,1.0,0.0,0.0
contig_18110_11,1.0,0.0,0.0,0.0
contig_18110_10,1.0,1.0,0.0,0.0
contig_18092_10,0.0,0.0,0.0,0.0
contig_18092_11,0.0,0.0,0.0,0.0
contig_18092_12,0.3,0.0,0.0,0.0
contig_18070_5,1.0,1.0,1.0,1.0
contig_18092_14,1.0,1.0,0.9,1.0
contig_18092_15,1.0,1.0,1.0,1.0
contig_18092_16,1.0,1.0,0.8,1.0
contig_18092_17,1.0,1.0,1.0,1.0
contig_18092_18,1.0,1.0,1.0,1.0
contig_18092_19,1.0,1.0,1.0,1.0
contig_18134_15,1.0,1.0,1.0,0.2
contig_18093_8,1.0,0.0,0.0,0.0
contig_18110_18,0.0,0.0,0.0,0.0
contig_18163_9,1.0,1.0,0.0,0.9
contig_18163_8,0.0,1.0,1.0,0.0
contig_18089_12,0.0,0.0,0.0,0.0
contig_18130_9,1.0,1.0,0.0,1.0
contig_18130_8,0.0,1.0,1.0,1.0
contig_18091_4,1.0,1.0,1.0,1.0
contig_18130_3,1.0,1.0,1.0,1.0
contig_18130_2,1.0,1.0,1.0,1.0
contig_18130_1,1.0,1.0,1.0,1.0
contig_18130_7,1.0,1.0,0.0,0.0
contig_18091_7,1.0,1.0,0.0,0.0
contig_18130_5,1.0,1.0,1.0,1.0
contig_18130_4,1.0,1.0,1.0,1.0
contig_18091_6,1.0,1.0,1.0,1.0
contig_18132_9,0.0,0.0,0.0,0.0
contig_18132_8,0.0,0.0,0.0,0.0
contig_18132_5,1.0,1.0,1.0,1.0
contig_18091_1,0.0,0.0,0.0,0.0
contig_18132_7,0.0,0.0,0.0,0.0
contig_18132_6,1.0,0.0,0.0,0.0
contig_18132_1,0.0,0.0,0.0,0.0
contig_18132_3,1.0,0.0,0.0,0.0
contig_18245_1,1.0,1.0,1.0,1.0
contig_18245_2,1.0,1.0,1.0,1.0
contig_18091_2,1.0,0.0,0.0,0.0
contig_18098_19,1.0,1.0,1.0,1.0
contig_18076_1,0.0,0.0,0.0,0.0
contig_18138_3,1.0,1.0,0.1,0.95
contig_18138_2,1.0,1.0,0.2,1.0
contig_18138_1,1.0,1.0,0.5,1.0
contig_18138_7,1.0,1.0,1.0,1.0
contig_18138_6,1.0,1.0,1.0,1.0
contig_18138_5,1.0,1.0,1.0,1.0
contig_18138_4,1.0,1.0,1.0,1.0
contig_18177_4,1.0,1.0,1.0,1.0
contig_18177_5,0.7,0.0,0.0,0.0
contig_18177_6,1.0,0.0,0.0,0.0
contig_18177_7,1.0,1.0,1.0,1.0
contig_18177_1,1.0,1.0,0.0,1.0
contig_18177_2,1.0,1.0,1.0,1.0
contig_18177_3,1.0,1.0,1.0,1.0
contig_18065_18,1.0,0.0,0.0,0.0
contig_18065_19,0.0,0.0,0.0,0.0
contig_18171_8,1.0,1.0,1.0,1.0
contig_18171_9,1.0,1.0,1.0,1.0
contig_18065_12,1.0,1.0,0.0,1.0
contig_18065_13,1.0,1.0,1.0,1.0
contig_18065_10,0.0,0.0,0.0,0.0
contig_18065_11,1.0,1.0,1.0,1.0
contig_18065_16,1.0,1.0,1.0,1.0
contig_18065_17,1.0,1.0,1.0,1.0
contig_18065_14,1.0,1.0,1.0,1.0
contig_18065_15,1.0,1.0,1.0,1.0
contig_18097_7,0.0,1.0,0.0,0.0
contig_18243_4,0.0,0.0,0.0,0.0
contig_18097_4,1.0,1.0,1.0,1.0
contig_18097_3,1.0,1.0,1.0,1.0
contig_18097_2,1.0,1.0,1.0,1.0
contig_18067_14,1.0,0.0,0.0,0.0
contig_18067_15,1.0,1.0,1.0,1.0
contig_18067_16,1.0,1.0,1.0,1.0
contig_18067_17,1.0,1.0,1.0,1.0
contig_18067_10,1.0,1.0,1.0,1.0
contig_18067_11,1.0,1.0,1.0,1.0
contig_18067_12,1.0,1.0,0.0,1.0
contig_18067_13,0.0,0.0,0.0,0.0
contig_18114_11,1.0,1.0,1.0,1.0
contig_18114_10,1.0,1.0,1.0,1.0
contig_18114_13,0.0,0.0,0.0,0.0
contig_18114_12,1.0,1.0,1.0,1.0
contig_18114_15,0.0,0.0,0.0,0.0
contig_18067_19,1.0,1.0,1.0,1.0
contig_18114_17,0.0,0.0,0.0,0.0
contig_18114_16,1.0,1.0,1.0,1.0
contig_18057_57,1.0,1.0,0.0,1.0
contig_18057_56,1.0,1.0,1.0,1.0
contig_18057_55,1.0,1.0,1.0,1.0
contig_18057_54,1.0,1.0,1.0,1.0
contig_18057_53,1.0,1.0,0.5,1.0
contig_18057_52,1.0,1.0,1.0,1.0
contig_18057_51,1.0,1.0,0.15,0.9
contig_18057_50,1.0,1.0,0.0,1.0
contig_18096_18,1.0,1.0,1.0,1.0
contig_18057_59,1.0,1.0,1.0,1.0
contig_18057_58,0.0,1.0,0.0,1.0
contig_18070_1,0.95,1.0,0.0,1.0
contig_18058_67,1.0,1.0,1.0,1.0
contig_18058_66,1.0,1.0,1.0,1.0
contig_18175_2,1.0,1.0,1.0,1.0
contig_18175_3,1.0,1.0,1.0,1.0
contig_18175_1,1.0,1.0,1.0,1.0
contig_18060_40,1.0,1.0,1.0,1.0
contig_18175_4,1.0,1.0,1.0,1.0
contig_18058_64,0.75,1.0,0.3,1.0
contig_18058_63,1.0,1.0,1.0,1.0
contig_18058_62,1.0,1.0,1.0,1.0
contig_18087_1,0.0,0.0,0.0,0.0
contig_18087_2,0.0,0.0,0.0,0.0
contig_18087_3,1.0,0.0,0.0,0.0
contig_18087_4,1.0,1.0,0.0,1.0
contig_18058_61,1.0,1.0,0.85,1.0
contig_18087_6,1.0,1.0,1.0,1.0
contig_18087_7,1.0,1.0,1.0,1.0
contig_18087_8,1.0,1.0,1.0,1.0
contig_18087_9,0.0,0.0,0.0,0.0
contig_18058_60,0.0,0.0,0.0,0.0
contig_18178_3,1.0,1.0,1.0,1.0
contig_18178_2,1.0,1.0,1.0,1.0
contig_18178_1,1.0,1.0,1.0,1.0
contig_18089_2,1.0,1.0,1.0,1.0
contig_18089_3,1.0,1.0,0.0,1.0
contig_18133_6,1.0,1.0,1.0,1.0
contig_18089_1,1.0,1.0,1.0,1.0
contig_18089_6,0.0,0.0,0.0,0.0
contig_18071_19,0.0,1.0,0.0,1.0
contig_18089_4,1.0,1.0,1.0,0.1
contig_18105_17,1.0,1.0,1.0,1.0
contig_18089_8,0.0,0.0,0.0,0.0
contig_18071_18,0.4,0.0,0.0,0.0
contig_18133_8,1.0,1.0,0.0,1.0
contig_18133_9,1.0,1.0,0.0,1.0
contig_18135_6,0.0,0.0,0.0,0.0
contig_18071_17,0.0,0.0,0.0,0.0
contig_18135_4,1.0,1.0,0.0,1.0
contig_18135_5,0.0,0.0,0.0,0.0
contig_18094_20,1.0,1.0,0.0,1.0
contig_18135_3,1.0,1.0,0.0,1.0
contig_18137_8,0.0,0.0,0.0,0.0
contig_18071_16,0.0,0.0,0.0,0.0
contig_18077_37,1.0,1.0,1.0,1.0
contig_18077_36,1.0,1.0,1.0,1.0
contig_18077_35,1.0,1.0,1.0,1.0
contig_18077_34,1.0,1.0,1.0,1.0
contig_18077_33,1.0,1.0,1.0,1.0
contig_18077_32,1.0,1.0,1.0,1.0
contig_18077_31,1.0,1.0,1.0,1.0
contig_18077_30,1.0,1.0,1.0,1.0
contig_18058_92,0.0,0.0,0.0,0.0
contig_18058_93,1.0,1.0,0.0,1.0
contig_18058_90,1.0,1.0,0.0,1.0
contig_18058_91,0.0,0.0,0.0,0.0
contig_18058_96,1.0,1.0,0.35,1.0
contig_18058_97,0.8,1.0,0.75,1.0
contig_18058_94,0.0,0.0,0.0,0.0
contig_18058_95,0.0,1.0,0.0,1.0
contig_18058_98,1.0,1.0,1.0,1.0
contig_18058_99,1.0,1.0,1.0,1.0
contig_18089_7,0.0,0.0,0.0,0.0
contig_18061_18,1.0,1.0,0.75,1.0
contig_18061_19,1.0,1.0,1.0,1.0
contig_18061_16,1.0,1.0,1.0,1.0
contig_18061_17,1.0,1.0,1.0,1.0
contig_18061_14,1.0,1.0,1.0,1.0
contig_18061_15,1.0,1.0,1.0,1.0
contig_18061_12,1.0,1.0,1.0,1.0
contig_18061_13,1.0,1.0,0.0,1.0
contig_18061_10,0.0,0.0,0.0,0.0
contig_18061_11,0.5,0.0,0.0,0.0
contig_18116_13,0.55,0.0,0.0,0.0
contig_18116_12,0.0,0.0,0.0,0.0
contig_18116_11,0.9,0.0,0.0,0.0
contig_18116_10,1.0,0.0,1.0,0.0
contig_18116_17,0.0,0.0,0.0,0.0
contig_18116_16,0.0,0.0,0.0,0.0
contig_18116_15,1.0,1.0,0.0,0.0
contig_18116_14,1.0,1.0,0.0,0.0
contig_18116_19,0.0,0.0,0.0,0.0
contig_18116_18,1.0,1.0,1.0,1.0
contig_18079_19,1.0,1.0,0.0,1.0
contig_18079_18,1.0,1.0,0.0,0.0
contig_18097_26,1.0,1.0,1.0,1.0
contig_18097_27,1.0,1.0,1.0,1.0
contig_18097_24,0.05,0.0,0.0,0.0
contig_18097_25,1.0,1.0,1.0,1.0
contig_18097_22,1.0,1.0,1.0,0.05
contig_18097_23,1.0,0.0,0.0,0.0
contig_18097_20,0.0,0.0,0.0,0.0
contig_18097_21,0.0,0.0,0.0,0.0
contig_18063_18,1.0,1.0,1.0,1.0
contig_18063_19,1.0,1.0,1.0,1.0
contig_18063_10,0.0,0.0,0.0,0.0
contig_18063_11,1.0,1.0,1.0,1.0
contig_18063_12,1.0,1.0,1.0,1.0
contig_18063_13,1.0,1.0,1.0,1.0
contig_18063_14,0.0,0.0,0.0,0.0
contig_18063_15,1.0,0.0,0.0,0.0
contig_18063_16,0.0,0.0,0.0,0.0
contig_18063_17,1.0,1.0,1.0,1.0
contig_18094_29,0.0,0.0,0.0,0.0
contig_18094_28,0.0,0.0,0.0,0.0
contig_18094_23,1.0,1.0,1.0,1.0
contig_18094_22,1.0,1.0,0.0,1.0
contig_18094_21,1.0,1.0,0.0,1.0
contig_18081_22,1.0,1.0,1.0,1.0
contig_18098_22,1.0,1.0,0.0,1.0
contig_18094_26,0.0,0.0,0.0,0.0
contig_18094_25,0.0,0.0,0.0,0.0
contig_18094_24,1.0,1.0,1.0,1.0
contig_18138_10,1.0,1.0,0.0,0.0
contig_18137_9,0.0,0.0,0.0,0.0
contig_18058_78,1.0,1.0,1.0,1.0
contig_18058_79,1.0,1.0,1.0,1.0
contig_18058_74,1.0,1.0,0.15,1.0
contig_18058_75,1.0,1.0,1.0,1.0
contig_18058_76,1.0,1.0,1.0,1.0
contig_18058_77,1.0,1.0,1.0,1.0
contig_18058_70,1.0,1.0,0.0,1.0
contig_18058_71,1.0,1.0,0.35,1.0
contig_18058_72,1.0,1.0,0.0,1.0
contig_18058_73,1.0,1.0,1.0,0.0
contig_18236_2,1.0,1.0,0.0,1.0
contig_18160_8,1.0,1.0,1.0,1.0
contig_18092_24,0.0,0.0,0.0,0.0
contig_18080_3,1.0,1.0,0.0,0.0
contig_18080_2,1.0,1.0,1.0,1.0
contig_18080_1,1.0,1.0,1.0,1.0
contig_18080_7,1.0,0.0,0.0,0.0
contig_18080_6,1.0,1.0,0.0,1.0
contig_18080_5,1.0,1.0,1.0,1.0
contig_18080_4,0.0,1.0,0.0,0.0
contig_18160_9,1.0,1.0,1.0,1.0
contig_18080_9,0.0,1.0,1.0,1.0
contig_18080_8,0.0,0.0,0.0,0.0
contig_18072_23,1.0,1.0,1.0,1.0
contig_18072_22,1.0,1.0,0.0,1.0
contig_18072_21,1.0,0.0,0.0,0.0
contig_18072_20,0.0,0.0,0.0,0.0
contig_18072_27,1.0,1.0,1.0,1.0
contig_18072_26,1.0,1.0,0.0,1.0
contig_18072_25,1.0,1.0,1.0,1.0
contig_18072_24,1.0,1.0,1.0,1.0
contig_18072_29,0.0,0.0,0.0,0.0
contig_18072_28,1.0,1.0,0.0,1.0
contig_18082_9,0.0,1.0,1.0,1.0
contig_18082_8,0.0,0.0,0.0,0.0
contig_18084_7,0.0,0.0,0.0,0.0
contig_18084_6,0.0,0.0,0.0,0.0
contig_18084_5,1.0,1.0,1.0,1.0
contig_18084_4,1.0,1.0,1.0,1.0
contig_18084_3,1.0,1.0,1.0,1.0
contig_18084_2,1.0,1.0,1.0,1.0
contig_18084_1,1.0,1.0,1.0,0.0
contig_18102_12,1.0,1.0,0.0,1.0
contig_18092_26,0.0,0.0,0.0,0.0
contig_18084_9,1.0,1.0,1.0,1.0
contig_18167_6,1.0,1.0,1.0,1.0
contig_18167_5,1.0,1.0,1.0,1.0
contig_18102_11,1.0,1.0,0.0,0.0
contig_18093_22,1.0,1.0,1.0,1.0
contig_18093_23,1.0,1.0,1.0,1.0
contig_18093_20,1.0,1.0,0.0,1.0
contig_18093_21,1.0,1.0,1.0,1.0
contig_18093_24,1.0,1.0,1.0,1.0
contig_18093_25,1.0,1.0,1.0,1.0
contig_18231_1,1.0,0.0,1.0,1.0
contig_18079_17,0.0,0.0,0.0,0.0
contig_18231_3,1.0,1.0,1.0,1.0
contig_18231_2,1.0,1.0,1.0,1.0
contig_18231_4,1.0,1.0,1.0,0.0
contig_18059_19,1.0,1.0,0.0,1.0
contig_18069_19,1.0,1.0,1.0,1.0
contig_18151_3,1.0,1.0,1.0,1.0
contig_18099_11,0.0,0.0,0.0,0.0
contig_18099_10,0.0,0.0,0.0,0.0
contig_18099_13,0.0,0.0,0.0,0.0
contig_18099_12,0.0,0.0,0.0,0.0
contig_18079_15,0.0,0.0,0.0,0.0
contig_18099_15,0.0,0.0,0.0,0.0
contig_18099_14,0.0,0.0,0.0,0.0
contig_18092_29,1.0,1.0,1.0,1.0
contig_18163_12,1.0,1.0,0.0,0.0
contig_18163_11,0.75,1.0,0.0,0.0
contig_18163_10,1.0,1.0,0.0,1.0
contig_18092_25,0.0,0.0,0.0,0.0
contig_18159_12,1.0,1.0,1.0,0.0
contig_18092_27,0.0,0.0,0.0,0.0
contig_18099_16,1.0,1.0,0.0,0.0
contig_18092_21,0.0,0.0,0.0,0.0
contig_18092_20,1.0,1.0,0.0,1.0
contig_18092_23,0.0,0.0,0.0,0.0
contig_18092_22,0.0,0.0,0.0,0.0
contig_18079_14,1.0,1.0,0.0,0.0
contig_18159_10,1.0,1.0,1.0,1.0
contig_18159_11,1.0,1.0,1.0,1.0
contig_18098_15,1.0,1.0,1.0,1.0
contig_18076_27,1.0,0.0,0.0,0.0
contig_18076_26,0.0,0.0,0.0,0.0
contig_18076_25,1.0,1.0,0.55,1.0
contig_18076_24,1.0,1.0,0.0,0.05
contig_18076_23,1.0,1.0,0.0,1.0
contig_18076_22,1.0,1.0,0.0,0.0
contig_18076_21,1.0,0.0,0.0,0.0
contig_18076_20,0.0,0.0,0.0,0.0
contig_18076_29,0.0,0.0,0.0,0.0
contig_18076_28,0.0,0.0,0.0,0.0
contig_18067_21,1.0,1.0,0.0,1.0
contig_18067_20,1.0,1.0,1.0,0.0
contig_18067_23,1.0,1.0,0.0,1.0
contig_18067_22,1.0,0.0,0.0,0.0
contig_18067_25,1.0,1.0,0.0,0.0
contig_18067_24,1.0,0.0,0.0,0.0
contig_18067_27,1.0,1.0,1.0,1.0
contig_18067_26,1.0,1.0,1.0,0.0
contig_18067_29,1.0,1.0,1.0,1.0
contig_18067_28,1.0,1.0,1.0,1.0
contig_18057_44,0.0,1.0,0.0,1.0
contig_18057_45,0.0,0.0,0.0,0.0
contig_18057_46,0.0,0.0,0.0,0.0
contig_18057_47,0.0,0.0,0.0,0.0
contig_18057_40,0.0,0.0,0.0,0.0
contig_18118_18,1.0,1.0,1.0,1.0
contig_18057_42,0.0,0.0,0.0,0.0
contig_18057_43,0.1,0.0,0.0,0.0
contig_18118_15,1.0,1.0,0.0,1.0
contig_18118_14,1.0,1.0,1.0,1.0
contig_18118_17,1.0,1.0,1.0,1.0
contig_18118_16,1.0,1.0,1.0,1.0
contig_18118_11,0.1,1.0,1.0,1.0
contig_18057_49,1.0,1.0,0.0,1.0
contig_18118_13,1.0,1.0,1.0,1.0
contig_18118_12,1.0,1.0,0.0,1.0
contig_18213_4,1.0,1.0,0.0,0.0
contig_18169_4,1.0,1.0,1.0,0.0
contig_18127_7,1.0,1.0,1.0,1.0
contig_18077_28,1.0,1.0,1.0,0.05
contig_18061_29,0.0,0.0,0.0,0.0
contig_18127_6,0.0,0.0,0.0,0.0
contig_18077_24,1.0,1.0,1.0,0.0
contig_18077_25,1.0,1.0,1.0,1.0
contig_18077_26,1.0,1.0,1.0,1.0
contig_18061_28,1.0,1.0,0.0,0.0
contig_18077_20,0.0,0.0,0.0,0.0
contig_18127_5,0.0,0.0,0.0,0.0
contig_18077_22,0.0,0.0,0.0,0.0
contig_18077_23,1.0,1.0,0.0,0.0
contig_18127_4,1.0,1.0,0.0,1.0
contig_18117_14,0.0,0.0,0.0,0.0
contig_18138_8,1.0,1.0,1.0,1.0
contig_18117_15,0.0,0.0,0.0,0.0
contig_18127_1,1.0,1.0,0.0,1.0
contig_18142_10,1.0,1.0,1.0,1.0
contig_18099_2,1.0,1.0,0.0,1.0
contig_18102_9,0.0,0.0,0.0,0.0
contig_18061_63,1.0,1.0,1.0,1.0
contig_18061_62,1.0,1.0,1.0,1.0
contig_18061_61,1.0,1.0,1.0,1.0
contig_18061_60,1.0,1.0,0.0,1.0
contig_18102_4,1.0,1.0,1.0,0.0
contig_18102_5,1.0,1.0,1.0,1.0
contig_18102_6,1.0,1.0,1.0,1.0
contig_18140_14,1.0,1.0,1.0,1.0
contig_18102_7,1.0,1.0,0.55,1.0
contig_18140_10,1.0,1.0,1.0,1.0
contig_18140_11,1.0,1.0,1.0,1.0
contig_18140_12,1.0,1.0,1.0,1.0
contig_18140_13,1.0,1.0,1.0,1.0
contig_18102_1,1.0,1.0,1.0,1.0
contig_18063_25,1.0,1.0,1.0,1.0
contig_18063_24,1.0,1.0,1.0,1.0
contig_18063_27,1.0,1.0,1.0,1.0
contig_18063_26,1.0,1.0,0.0,1.0
contig_18063_21,1.0,1.0,1.0,1.0
contig_18063_20,1.0,1.0,1.0,1.0
contig_18063_23,1.0,1.0,1.0,1.0
contig_18063_22,1.0,1.0,1.0,1.0
contig_18102_3,1.0,1.0,0.0,1.0
contig_18063_29,1.0,1.0,1.0,0.0
contig_18063_28,0.45,1.0,0.0,0.0
contig_18168_3,1.0,1.0,0.0,1.0
contig_18094_30,0.0,0.0,0.0,0.0
contig_18094_31,0.0,0.0,0.0,0.0
contig_18094_32,0.0,0.0,0.0,0.0
contig_18094_33,0.0,0.0,0.0,0.0
contig_18094_34,0.0,0.0,0.0,0.0
contig_18097_15,1.0,1.0,0.9,0.15
contig_18137_11,0.0,0.0,0.0,0.0
contig_18234_3,1.0,1.0,1.0,0.25
contig_18107_20,1.0,0.0,0.0,0.0
contig_18107_21,1.0,1.0,0.0,0.0
contig_18107_22,1.0,1.0,1.0,1.0
contig_18107_23,0.0,0.0,0.0,0.0
contig_18107_24,1.0,0.0,0.0,0.0
contig_18107_25,1.0,1.0,1.0,1.0
contig_18058_49,1.0,1.0,0.0,0.0
contig_18058_48,0.0,0.0,0.0,0.0
contig_18058_41,1.0,1.0,1.0,1.0
contig_18058_40,1.0,1.0,1.0,1.0
contig_18058_43,1.0,1.0,0.0,1.0
contig_18058_42,1.0,1.0,1.0,1.0
contig_18058_45,0.0,0.0,0.0,0.0
contig_18058_44,0.0,0.0,0.0,0.0
contig_18058_47,0.0,0.0,0.0,0.0
contig_18058_46,0.0,0.0,0.0,0.0
contig_18090_9,0.95,0.0,0.0,0.0
contig_18072_30,0.0,0.0,0.0,0.0
contig_18072_31,0.0,0.0,0.0,0.0
contig_18072_32,1.0,0.0,0.0,0.0
contig_18072_33,1.0,1.0,0.0,1.0
contig_18057_108,1.0,1.0,0.0,0.0
contig_18057_109,0.0,0.0,0.0,0.0
contig_18072_36,1.0,1.0,1.0,0.6
contig_18072_37,1.0,1.0,1.0,1.0
contig_18057_104,0.0,0.0,0.0,0.0
contig_18057_105,0.0,0.0,0.0,0.0
contig_18057_106,0.0,0.0,0.0,0.0
contig_18057_107,0.0,0.0,0.0,0.0
contig_18057_100,0.0,0.0,0.0,0.0
contig_18057_101,0.0,0.0,0.0,0.0
contig_18057_102,0.55,0.0,0.0,0.0
contig_18057_103,1.0,0.0,0.0,0.0
contig_18178_4,0.0,1.0,1.0,1.0
contig_18247_1,0.0,0.0,0.0,0.0
contig_18104_18,0.0,0.0,0.0,0.0
contig_18104_19,1.0,1.0,1.0,1.0
contig_18104_14,1.0,1.0,1.0,1.0
contig_18104_15,1.0,1.0,0.7,1.0
contig_18104_16,0.0,1.0,1.0,1.0
contig_18104_17,0.0,0.0,0.0,0.0
contig_18104_10,1.0,1.0,1.0,0.0
contig_18104_11,0.8,0.0,0.0,0.0
contig_18104_12,0.0,0.0,0.0,0.0
contig_18104_13,0.0,0.0,0.0,0.0
contig_18122_2,1.0,1.0,0.0,1.0
contig_18122_3,0.0,0.0,0.0,0.0
contig_18068_40,1.0,1.0,1.0,1.0
contig_18122_1,1.0,1.0,1.0,1.0
contig_18122_6,0.0,1.0,1.0,1.0
contig_18122_7,1.0,1.0,0.0,1.0
contig_18122_4,0.0,0.0,0.0,0.0
contig_18122_5,0.0,0.0,0.0,0.0
contig_18144_10,1.0,1.0,1.0,1.0
contig_18144_11,1.0,1.0,1.0,1.0
contig_18122_8,1.0,1.0,1.0,1.0
contig_18122_9,1.0,1.0,1.0,1.0
contig_18085_5,0.0,0.0,0.0,0.0
contig_18154_2,1.0,1.0,1.0,1.0
contig_18165_5,0.9,0.0,0.0,0.0
contig_18165_4,0.65,1.0,0.0,0.95
contig_18165_7,1.0,1.0,1.0,1.0
contig_18165_6,0.1,1.0,0.0,1.0
contig_18165_1,1.0,1.0,0.0,1.0
contig_18165_3,1.0,1.0,1.0,1.0
contig_18165_2,1.0,1.0,1.0,1.0
contig_18130_6,1.0,1.0,0.05,1.0
contig_18110_15,1.0,1.0,1.0,1.0
contig_18110_14,1.0,1.0,1.0,1.0
contig_18110_17,0.0,0.0,0.0,0.0
contig_18110_16,0.0,0.0,0.0,0.0
contig_18128_8,1.0,0.0,0.0,0.0
contig_18128_9,0.0,0.0,0.0,0.0
contig_18110_13,1.0,0.0,0.0,0.0
contig_18110_12,0.0,0.0,0.0,0.0
contig_18128_4,1.0,1.0,0.0,1.0
contig_18128_5,1.0,1.0,0.0,1.0
contig_18128_6,1.0,1.0,0.0,0.0
contig_18128_7,1.0,1.0,0.0,0.0
contig_18134_13,0.0,0.0,0.0,0.0
contig_18128_1,1.0,1.0,1.0,1.0
contig_18128_2,1.0,1.0,1.0,1.0
contig_18128_3,1.0,1.0,1.0,0.9
contig_18085_3,0.05,0.0,0.0,0.0
contig_18125_1,0.0,0.0,0.0,0.0
contig_18125_3,0.0,0.0,0.0,0.0
contig_18125_2,0.0,0.0,0.0,0.0
contig_18125_5,1.0,1.0,1.0,1.0
contig_18125_4,1.0,1.0,0.0,1.0
contig_18125_7,1.0,1.0,1.0,1.0
contig_18125_6,0.0,1.0,1.0,1.0
contig_18125_9,1.0,1.0,1.0,1.0
contig_18125_8,0.0,1.0,1.0,0.0
contig_18071_15,0.0,0.0,0.0,0.0
contig_18071_14,1.0,1.0,1.0,1.0
contig_18071_13,1.0,1.0,1.0,1.0
contig_18071_12,1.0,1.0,1.0,1.0
contig_18071_11,1.0,1.0,1.0,1.0
contig_18071_10,1.0,1.0,0.0,1.0
contig_18112_24,1.0,1.0,0.0,0.0
