,0,1,2,3,4,5,6
contig_22160_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22160_2,0.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_22103_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22166_5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22166_4,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22166_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22166_2,1.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_22166_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21612_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22164_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_22164_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_22208_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_22164_4,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21822_6,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21822_5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21822_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21822_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21822_2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21822_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21548_2,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21548_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21548_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21820_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21820_3,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21820_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21820_4,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21804_3,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21795_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21617_8,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_22151_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21638_12,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21638_13,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21638_10,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21638_11,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21881_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21804_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_22006_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22006_2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22006_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21826_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21826_2,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21826_1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21826_6,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21826_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21826_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22048_4,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21824_5,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21824_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21584_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21881_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21824_3,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21824_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22048_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22048_3,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_22096_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21864_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22048_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22015_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22000_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22000_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22000_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22002_4,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_22237_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22002_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22002_2,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22002_3,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21662_10,0.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_22082_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22082_2,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21881_4,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21669_6,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21669_7,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21669_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21669_5,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21669_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21669_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22047_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21669_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21669_8,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21669_9,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_22041_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22041_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22041_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22041_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21621_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21937_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22043_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22043_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22043_2,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21823_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21823_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21823_3,1.0,1.0,0.0,1.0,1.0,0.0,1.0
contig_21810_4,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21901_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21901_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21810_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21623_7,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_22080_2,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_22080_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22080_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22080_4,1.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_21909_3,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21909_2,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21909_1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21909_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21909_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21629_12,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21628_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21628_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21628_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21628_7,1.0,1.0,0.0,1.0,1.0,0.0,0.0
contig_21628_6,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21628_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21628_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21623_16,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_21628_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21628_8,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21621_2,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21621_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21621_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21621_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21621_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21621_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21899_4,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21621_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21621_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21821_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21623_4,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21623_5,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21623_6,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21821_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21623_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21623_2,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21623_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21907_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21623_8,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21623_9,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21821_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21625_6,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21950_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21625_4,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21625_5,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21950_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21625_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21950_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21950_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22087_1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_22087_3,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_22087_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22087_4,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21625_8,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21625_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21627_8,0.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_21627_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21956_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21956_2,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21956_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22089_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22089_2,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_22089_1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21627_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21627_4,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21627_5,1.0,1.0,0.0,1.0,1.0,0.0,1.0
contig_21627_6,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21627_7,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21660_7,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21660_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21660_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21660_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21660_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21660_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21660_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21660_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21660_8,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21662_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21662_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21895_3,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21895_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21786_6,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21895_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21786_4,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21786_5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22138_2,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21662_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22138_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21662_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21662_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21662_7,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21662_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21708_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21708_2,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21708_3,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21708_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21708_5,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21708_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21612_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21627_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21893_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21893_2,1.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_21893_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21893_7,1.0,1.0,1.0,1.0,0.0,0.0,0.0
contig_21893_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21893_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21893_4,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21664_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21664_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21664_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21664_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21664_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21664_5,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21664_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21891_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21829_2,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21829_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21891_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21829_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21891_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21891_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21666_5,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21666_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21666_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21666_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21666_1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21666_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21666_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21897_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21897_3,1.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21897_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21897_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21611_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21788_1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21799_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21788_2,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21788_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21788_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21282_11,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21282_10,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21788_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22039_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22039_3,0.0,0.0,1.0,1.0,1.0,1.0,0.0
contig_22039_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21742_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21742_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21742_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21742_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21742_7,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21742_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21742_5,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21740_4,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21740_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21740_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21740_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21740_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21740_3,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21634_12,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21634_13,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21634_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21634_11,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21634_14,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21746_6,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21746_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21746_4,0.0,0.0,1.0,1.0,1.0,1.0,0.0
contig_21746_5,0.0,0.0,1.0,1.0,1.0,1.0,0.0
contig_21746_2,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21746_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21746_1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21613_9,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21746_8,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21613_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21786_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21744_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21744_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21744_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21744_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21744_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21744_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21786_7,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21703_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21703_6,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21703_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21703_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21703_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21703_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21703_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22244_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22244_2,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_22209_4,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22209_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22209_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22209_2,1.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21701_1,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21701_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21701_2,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21701_5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21701_4,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21701_7,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21701_6,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21733_2,1.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21662_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21733_3,1.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_21573_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22053_2,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21573_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22053_3,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_22079_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22079_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21902_1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21902_2,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21902_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21998_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22204_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21998_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21998_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21998_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21776_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21904_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_22053_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21904_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21930_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21776_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21707_3,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21707_2,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21707_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21707_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21707_5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21707_4,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21776_7,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21906_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21906_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21898_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21898_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21776_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21776_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21992_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21992_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21992_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21992_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22207_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21662_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21640_5,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_22030_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22030_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22030_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_22207_1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_22032_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22032_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22032_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21630_12,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21630_10,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21630_11,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_22034_3,1.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_22034_2,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22034_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22051_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21970_3,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21970_2,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21955_1,0.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_21955_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21955_3,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21955_4,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21955_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21955_6,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21611_12,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21632_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21632_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21611_11,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21945_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21945_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22035_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21959_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21959_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21959_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21959_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22035_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22172_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22172_2,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22172_3,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_22131_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_22131_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22133_1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_22133_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22133_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_22135_4,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_22135_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_22135_2,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_22135_1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
contig_22174_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_22174_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
