contig contig_geneID GC Genome
Ga0194086_1075 Ga0194086_10752 0.62 133656.assembled.gff
Ga0194086_1075 Ga0194086_10753 0.63 133656.assembled.gff
Ga0194086_1075 Ga0194086_10754 0.678 133656.assembled.gff
Ga0194086_1076 Ga0194086_10761 0.547 133656.assembled.gff
Ga0194086_1076 Ga0194086_10762 0.565 133656.assembled.gff
Ga0194086_1076 Ga0194086_10763 0.572 133656.assembled.gff
Ga0194086_1077 Ga0194086_10771 0.649 133656.assembled.gff
Ga0194086_1077 Ga0194086_10772 0.631 133656.assembled.gff
Ga0194086_1077 Ga0194086_10773 0.633 133656.assembled.gff
Ga0194086_1077 Ga0194086_10774 0.617 133656.assembled.gff
Ga0194086_1077 Ga0194086_10775 0.616 133656.assembled.gff
Ga0194086_1077 Ga0194086_10776 0.593 133656.assembled.gff
Ga0194086_1077 Ga0194086_10777 0.603 133656.assembled.gff
Ga0194086_1077 Ga0194086_10778 0.557 133656.assembled.gff
Ga0194086_1078 Ga0194086_10781 0.565 133656.assembled.gff
Ga0194086_1078 Ga0194086_10782 0.583 133656.assembled.gff
Ga0194086_1078 Ga0194086_10783 0.578 133656.assembled.gff
Ga0194086_1078 Ga0194086_10784 0.556 133656.assembled.gff
Ga0194086_1078 Ga0194086_10785 0.603 133656.assembled.gff
Ga0194086_1078 Ga0194086_10786 0.596 133656.assembled.gff
Ga0194086_1078 Ga0194086_10787 0.602 133656.assembled.gff
Ga0194086_1078 Ga0194086_10788 0.601 133656.assembled.gff
Ga0194086_1078 Ga0194086_10789 0.563 133656.assembled.gff
Ga0194086_1078 Ga0194086_107810 0.61 133656.assembled.gff
Ga0194086_1079 Ga0194086_10791 0.616 133656.assembled.gff
Ga0194086_1079 Ga0194086_10792 0.589 133656.assembled.gff
Ga0194086_1079 Ga0194086_10793 0.537 133656.assembled.gff
Ga0194086_1079 Ga0194086_10794 0.614 133656.assembled.gff
Ga0194086_1079 Ga0194086_10795 0.605 133656.assembled.gff
Ga0194086_1080 Ga0194086_10801 0.491 133656.assembled.gff
Ga0194086_1080 Ga0194086_10802 0.561 133656.assembled.gff
Ga0194086_1080 Ga0194086_10803 0.522 133656.assembled.gff
Ga0194086_1080 Ga0194086_10804 0.651 133656.assembled.gff
Ga0194086_1081 Ga0194086_10811 0.615 133656.assembled.gff
Ga0194086_1081 Ga0194086_10812 0.622 133656.assembled.gff
Ga0194086_1081 Ga0194086_10813 0.572 133656.assembled.gff
Ga0194086_1081 Ga0194086_10814 0.583 133656.assembled.gff
Ga0194086_1081 Ga0194086_10815 0.58 133656.assembled.gff
Ga0194086_1081 Ga0194086_10816 0.586 133656.assembled.gff
Ga0194086_1081 Ga0194086_10817 0.555 133656.assembled.gff
Ga0194086_1081 Ga0194086_10818 0.615 133656.assembled.gff
Ga0194086_1081 Ga0194086_10819 0.608 133656.assembled.gff
Ga0194086_1082 Ga0194086_10821 0.587 133656.assembled.gff
Ga0194086_1082 Ga0194086_10822 0.629 133656.assembled.gff
Ga0194086_1082 Ga0194086_10823 0.634 133656.assembled.gff
Ga0194086_1082 Ga0194086_10824 0.609 133656.assembled.gff
Ga0194086_1082 Ga0194086_10825 0.621 133656.assembled.gff
Ga0194086_1083 Ga0194086_10831 0.579 133656.assembled.gff
Ga0194086_1083 Ga0194086_10832 0.555 133656.assembled.gff
Ga0194086_1083 Ga0194086_10833 0.5 133656.assembled.gff
Ga0194086_1084 Ga0194086_10841 0.602 133656.assembled.gff
Ga0194086_1084 Ga0194086_10842 0.669 133656.assembled.gff
Ga0194086_1084 Ga0194086_10843 0.641 133656.assembled.gff
Ga0194086_1085 Ga0194086_10851 0.638 133656.assembled.gff
Ga0194086_1085 Ga0194086_10852 0.667 133656.assembled.gff
Ga0194086_1085 Ga0194086_10853 0.613 133656.assembled.gff
Ga0194086_1085 Ga0194086_10854 0.617 133656.assembled.gff
Ga0194086_1085 Ga0194086_10855 0.614 133656.assembled.gff
Ga0194086_1086 Ga0194086_10861 0.591 133656.assembled.gff
Ga0194086_1086 Ga0194086_10862 0.548 133656.assembled.gff
Ga0194086_1086 Ga0194086_10863 0.54 133656.assembled.gff
Ga0194086_1086 Ga0194086_10864 0.549 133656.assembled.gff
Ga0194086_1086 Ga0194086_10865 0.592 133656.assembled.gff
Ga0194086_1086 Ga0194086_10866 0.561 133656.assembled.gff
Ga0194086_1087 Ga0194086_10871 0.568 133656.assembled.gff
Ga0194086_1087 Ga0194086_10872 0.594 133656.assembled.gff
Ga0194086_1087 Ga0194086_10873 0.609 133656.assembled.gff
Ga0194086_1088 Ga0194086_10881 0.605 133656.assembled.gff
Ga0194086_1088 Ga0194086_10882 0.577 133656.assembled.gff
Ga0194086_1088 Ga0194086_10883 0.642 133656.assembled.gff
Ga0194086_1088 Ga0194086_10884 0.656 133656.assembled.gff
Ga0194086_1088 Ga0194086_10885 0.546 133656.assembled.gff
Ga0194086_1088 Ga0194086_10886 0.559 133656.assembled.gff
Ga0194086_1089 Ga0194086_10891 0.683 133656.assembled.gff
Ga0194086_1089 Ga0194086_10892 0.642 133656.assembled.gff
Ga0194086_1089 Ga0194086_10893 0.618 133656.assembled.gff
Ga0194086_1089 Ga0194086_10894 0.52 133656.assembled.gff
Ga0194086_1089 Ga0194086_10896 0.587 133656.assembled.gff
Ga0194086_1089 Ga0194086_10897 0.605 133656.assembled.gff
Ga0194086_1089 Ga0194086_10898 0.602 133656.assembled.gff
Ga0194086_1089 Ga0194086_10899 0.642 133656.assembled.gff
Ga0194086_1089 Ga0194086_108910 0.595 133656.assembled.gff
Ga0194086_1089 Ga0194086_108911 0.594 133656.assembled.gff
Ga0194086_1089 Ga0194086_108912 0.579 133656.assembled.gff
Ga0194086_1089 Ga0194086_108913 0.571 133656.assembled.gff
Ga0194086_1089 Ga0194086_108914 0.609 133656.assembled.gff
Ga0194086_1089 Ga0194086_108915 0.56 133656.assembled.gff
Ga0194086_1089 Ga0194086_108916 0.568 133656.assembled.gff
Ga0194086_1089 Ga0194086_108917 0.567 133656.assembled.gff
Ga0194086_1089 Ga0194086_108919 0.602 133656.assembled.gff
Ga0194086_1090 Ga0194086_10901 0.619 133656.assembled.gff
Ga0194086_1090 Ga0194086_10902 0.665 133656.assembled.gff
Ga0194086_1090 Ga0194086_10903 0.637 133656.assembled.gff
Ga0194086_1090 Ga0194086_10904 0.638 133656.assembled.gff
Ga0194086_1090 Ga0194086_10905 0.541 133656.assembled.gff
Ga0194086_1090 Ga0194086_10906 0.577 133656.assembled.gff
Ga0194086_1090 Ga0194086_10907 0.59 133656.assembled.gff
Ga0194086_1090 Ga0194086_10908 0.578 133656.assembled.gff
Ga0194086_1090 Ga0194086_10909 0.519 133656.assembled.gff
Ga0194086_1090 Ga0194086_109010 0.545 133656.assembled.gff
Ga0194086_1090 Ga0194086_109011 0.556 133656.assembled.gff
Ga0194086_1090 Ga0194086_109012 0.522 133656.assembled.gff
Ga0194086_1090 Ga0194086_109013 0.595 133656.assembled.gff
Ga0194086_1090 Ga0194086_109014 0.435 133656.assembled.gff
Ga0194086_1090 Ga0194086_109015 0.521 133656.assembled.gff
Ga0194086_1091 Ga0194086_10911 0.623 133656.assembled.gff
Ga0194086_1091 Ga0194086_10912 0.653 133656.assembled.gff
Ga0194086_1091 Ga0194086_10913 0.64 133656.assembled.gff
Ga0194086_1091 Ga0194086_10914 0.633 133656.assembled.gff
Ga0194086_1091 Ga0194086_10915 0.62 133656.assembled.gff
Ga0194086_1091 Ga0194086_10916 0.63 133656.assembled.gff
Ga0194086_1091 Ga0194086_10917 0.629 133656.assembled.gff
Ga0194086_1091 Ga0194086_10918 0.624 133656.assembled.gff
Ga0194086_1091 Ga0194086_10919 0.662 133656.assembled.gff
Ga0194086_1091 Ga0194086_109110 0.65 133656.assembled.gff
Ga0194086_1092 Ga0194086_10921 0.59 133656.assembled.gff
Ga0194086_1093 Ga0194086_10931 0.52 133656.assembled.gff
Ga0194086_1093 Ga0194086_10932 0.507 133656.assembled.gff
Ga0194086_1093 Ga0194086_10934 0.57 133656.assembled.gff
Ga0194086_1093 Ga0194086_10935 0.533 133656.assembled.gff
Ga0194086_1093 Ga0194086_10936 0.562 133656.assembled.gff
Ga0194086_1093 Ga0194086_10937 0.58 133656.assembled.gff
Ga0194086_1093 Ga0194086_10938 0.565 133656.assembled.gff
Ga0194086_1093 Ga0194086_10939 0.491 133656.assembled.gff
Ga0194086_1094 Ga0194086_10941 0.617 133656.assembled.gff
Ga0194086_1094 Ga0194086_10942 0.655 133656.assembled.gff
Ga0194086_1094 Ga0194086_10943 0.602 133656.assembled.gff
Ga0194086_1094 Ga0194086_10944 0.552 133656.assembled.gff
Ga0194086_1094 Ga0194086_10946 0.638 133656.assembled.gff
Ga0194086_1094 Ga0194086_10947 0.558 133656.assembled.gff
Ga0194086_1094 Ga0194086_10948 0.597 133656.assembled.gff
Ga0194086_1094 Ga0194086_10949 0.603 133656.assembled.gff
Ga0194086_1094 Ga0194086_109410 0.596 133656.assembled.gff
Ga0194086_1094 Ga0194086_109411 0.65 133656.assembled.gff
Ga0194086_1094 Ga0194086_109412 0.641 133656.assembled.gff
Ga0194086_1094 Ga0194086_109413 0.619 133656.assembled.gff
Ga0194086_1095 Ga0194086_10951 0.57 133656.assembled.gff
Ga0194086_1095 Ga0194086_10952 0.594 133656.assembled.gff
Ga0194086_1095 Ga0194086_10953 0.605 133656.assembled.gff
Ga0194086_1096 Ga0194086_10961 0.618 133656.assembled.gff
Ga0194086_1096 Ga0194086_10962 0.576 133656.assembled.gff
Ga0194086_1096 Ga0194086_10963 0.599 133656.assembled.gff
Ga0194086_1096 Ga0194086_10964 0.611 133656.assembled.gff
Ga0194086_1097 Ga0194086_10971 0.562 133656.assembled.gff
Ga0194086_1097 Ga0194086_10972 0.579 133656.assembled.gff
Ga0194086_1097 Ga0194086_10973 0.607 133656.assembled.gff
Ga0194086_1097 Ga0194086_10974 0.572 133656.assembled.gff
Ga0194086_1097 Ga0194086_10975 0.611 133656.assembled.gff
Ga0194086_1097 Ga0194086_10976 0.639 133656.assembled.gff
Ga0194086_1098 Ga0194086_10981 0.638 133656.assembled.gff
Ga0194086_1098 Ga0194086_10982 0.646 133656.assembled.gff
Ga0194086_1098 Ga0194086_10983 0.629 133656.assembled.gff
Ga0194086_1098 Ga0194086_10984 0.549 133656.assembled.gff
Ga0194086_1098 Ga0194086_10985 0.604 133656.assembled.gff
Ga0194086_1099 Ga0194086_10991 0.627 133656.assembled.gff
Ga0194086_1099 Ga0194086_10992 0.632 133656.assembled.gff
Ga0194086_1099 Ga0194086_10993 0.622 133656.assembled.gff
Ga0194086_1099 Ga0194086_10994 0.596 133656.assembled.gff
Ga0194086_1099 Ga0194086_10995 0.639 133656.assembled.gff
Ga0194086_1100 Ga0194086_11001 0.577 133656.assembled.gff
Ga0194086_1100 Ga0194086_11002 0.546 133656.assembled.gff
Ga0194086_1100 Ga0194086_11003 0.571 133656.assembled.gff
Ga0194086_1100 Ga0194086_11004 0.596 133656.assembled.gff
Ga0194086_1101 Ga0194086_11011 0.639 133656.assembled.gff
Ga0194086_1101 Ga0194086_11012 0.561 133656.assembled.gff
Ga0194086_1101 Ga0194086_11013 0.575 133656.assembled.gff
Ga0194086_1101 Ga0194086_11014 0.566 133656.assembled.gff
Ga0194086_1102 Ga0194086_11021 0.536 133656.assembled.gff
Ga0194086_1102 Ga0194086_11022 0.541 133656.assembled.gff
Ga0194086_1102 Ga0194086_11023 0.613 133656.assembled.gff
Ga0194086_1103 Ga0194086_11031 0.583 133656.assembled.gff
Ga0194086_1103 Ga0194086_11032 0.578 133656.assembled.gff
Ga0194086_1103 Ga0194086_11033 0.432 133656.assembled.gff
Ga0194086_1104 Ga0194086_11041 0.604 133656.assembled.gff
Ga0194086_1104 Ga0194086_11042 0.578 133656.assembled.gff
Ga0194086_1104 Ga0194086_11043 0.58 133656.assembled.gff
Ga0194086_1104 Ga0194086_11044 0.595 133656.assembled.gff
Ga0194086_1104 Ga0194086_11045 0.597 133656.assembled.gff
Ga0194086_1104 Ga0194086_11046 0.621 133656.assembled.gff
Ga0194086_1105 Ga0194086_11051 0.58 133656.assembled.gff
Ga0194086_1105 Ga0194086_11052 0.604 133656.assembled.gff
Ga0194086_1105 Ga0194086_11053 0.571 133656.assembled.gff
Ga0194086_1105 Ga0194086_11054 0.541 133656.assembled.gff
Ga0194086_1106 Ga0194086_11061 0.577 133656.assembled.gff
Ga0194086_1106 Ga0194086_11062 0.617 133656.assembled.gff
Ga0194086_1106 Ga0194086_11063 0.627 133656.assembled.gff
Ga0194086_1106 Ga0194086_11064 0.615 133656.assembled.gff
Ga0194086_1107 Ga0194086_11071 0.572 133656.assembled.gff
Ga0194086_1107 Ga0194086_11072 0.6 133656.assembled.gff
Ga0194086_1107 Ga0194086_11073 0.618 133656.assembled.gff
Ga0194086_1107 Ga0194086_11074 0.585 133656.assembled.gff
Ga0194086_1108 Ga0194086_11081 0.649 133656.assembled.gff
Ga0194086_1108 Ga0194086_11082 0.603 133656.assembled.gff
Ga0194086_1108 Ga0194086_11083 0.592 133656.assembled.gff
Ga0194086_1108 Ga0194086_11084 0.604 133656.assembled.gff
Ga0194086_1108 Ga0194086_11085 0.62 133656.assembled.gff
Ga0194086_1109 Ga0194086_11091 0.592 133656.assembled.gff
Ga0194086_1109 Ga0194086_11092 0.574 133656.assembled.gff
Ga0194086_1109 Ga0194086_11093 0.601 133656.assembled.gff
Ga0194086_1110 Ga0194086_11101 0.642 133656.assembled.gff
Ga0194086_1110 Ga0194086_11102 0.62 133656.assembled.gff
Ga0194086_1110 Ga0194086_11103 0.638 133656.assembled.gff
Ga0194086_1110 Ga0194086_11104 0.567 133656.assembled.gff
Ga0194086_1111 Ga0194086_11111 0.623 133656.assembled.gff
Ga0194086_1111 Ga0194086_11112 0.657 133656.assembled.gff
Ga0194086_1111 Ga0194086_11113 0.58 133656.assembled.gff
Ga0194086_1111 Ga0194086_11114 0.57 133656.assembled.gff
Ga0194086_1111 Ga0194086_11115 0.645 133656.assembled.gff
Ga0194086_1111 Ga0194086_11116 0.633 133656.assembled.gff
Ga0194086_1111 Ga0194086_11117 0.552 133656.assembled.gff
Ga0194086_1112 Ga0194086_11121 0.594 133656.assembled.gff
Ga0194086_1112 Ga0194086_11122 0.53 133656.assembled.gff
Ga0194086_1112 Ga0194086_11123 0.555 133656.assembled.gff
Ga0194086_1112 Ga0194086_11124 0.574 133656.assembled.gff
Ga0194086_1112 Ga0194086_11125 0.57 133656.assembled.gff
Ga0194086_1113 Ga0194086_11131 0.599 133656.assembled.gff
Ga0194086_1113 Ga0194086_11132 0.585 133656.assembled.gff
Ga0194086_1113 Ga0194086_11133 0.611 133656.assembled.gff
Ga0194086_1113 Ga0194086_11134 0.656 133656.assembled.gff
Ga0194086_1114 Ga0194086_11141 0.605 133656.assembled.gff
Ga0194086_1114 Ga0194086_11142 0.578 133656.assembled.gff
Ga0194086_1114 Ga0194086_11143 0.564 133656.assembled.gff
Ga0194086_1114 Ga0194086_11144 0.691 133656.assembled.gff
Ga0194086_1114 Ga0194086_11145 0.62 133656.assembled.gff
Ga0194086_1114 Ga0194086_11146 0.624 133656.assembled.gff
Ga0194086_1115 Ga0194086_11151 0.583 133656.assembled.gff
Ga0194086_1115 Ga0194086_11152 0.568 133656.assembled.gff
Ga0194086_1115 Ga0194086_11153 0.59 133656.assembled.gff
Ga0194086_1115 Ga0194086_11154 0.557 133656.assembled.gff
Ga0194086_1116 Ga0194086_11161 0.578 133656.assembled.gff
Ga0194086_1116 Ga0194086_11162 0.608 133656.assembled.gff
Ga0194086_1116 Ga0194086_11163 0.61 133656.assembled.gff
Ga0194086_1116 Ga0194086_11164 0.631 133656.assembled.gff
Ga0194086_1116 Ga0194086_11165 0.598 133656.assembled.gff
Ga0194086_1116 Ga0194086_11166 0.573 133656.assembled.gff
Ga0194086_1116 Ga0194086_11167 0.579 133656.assembled.gff
Ga0194086_1116 Ga0194086_11168 0.56 133656.assembled.gff
Ga0194086_1116 Ga0194086_11169 0.52 133656.assembled.gff
Ga0194086_1116 Ga0194086_111610 0.561 133656.assembled.gff
Ga0194086_1117 Ga0194086_11171 0.589 133656.assembled.gff
Ga0194086_1117 Ga0194086_11172 0.607 133656.assembled.gff
Ga0194086_1117 Ga0194086_11173 0.603 133656.assembled.gff
Ga0194086_1118 Ga0194086_11181 0.588 133656.assembled.gff
Ga0194086_1118 Ga0194086_11182 0.609 133656.assembled.gff
Ga0194086_1118 Ga0194086_11183 0.614 133656.assembled.gff
Ga0194086_1118 Ga0194086_11184 0.623 133656.assembled.gff
Ga0194086_1119 Ga0194086_11191 0.567 133656.assembled.gff
Ga0194086_1119 Ga0194086_11192 0.555 133656.assembled.gff
Ga0194086_1119 Ga0194086_11193 0.521 133656.assembled.gff
Ga0194086_1119 Ga0194086_11194 0.5 133656.assembled.gff
Ga0194086_1119 Ga0194086_11195 0.52 133656.assembled.gff
Ga0194086_1120 Ga0194086_11201 0.607 133656.assembled.gff
Ga0194086_1120 Ga0194086_11202 0.653 133656.assembled.gff
Ga0194086_1120 Ga0194086_11203 0.594 133656.assembled.gff
Ga0194086_1120 Ga0194086_11204 0.596 133656.assembled.gff
Ga0194086_1120 Ga0194086_11205 0.595 133656.assembled.gff
Ga0194086_1120 Ga0194086_11206 0.558 133656.assembled.gff
Ga0194086_1120 Ga0194086_11207 0.645 133656.assembled.gff
Ga0194086_1120 Ga0194086_11208 0.61 133656.assembled.gff
Ga0194086_1120 Ga0194086_11209 0.626 133656.assembled.gff
Ga0194086_1120 Ga0194086_112010 0.543 133656.assembled.gff
Ga0194086_1120 Ga0194086_112011 0.5 133656.assembled.gff
Ga0194086_1120 Ga0194086_112012 0.638 133656.assembled.gff
Ga0194086_1121 Ga0194086_11211 0.652 133656.assembled.gff
Ga0194086_1121 Ga0194086_11212 0.629 133656.assembled.gff
Ga0194086_1121 Ga0194086_11213 0.627 133656.assembled.gff
Ga0194086_1121 Ga0194086_11214 0.603 133656.assembled.gff
Ga0194086_1121 Ga0194086_11215 0.576 133656.assembled.gff
Ga0194086_1122 Ga0194086_11221 0.615 133656.assembled.gff
Ga0194086_1122 Ga0194086_11222 0.583 133656.assembled.gff
Ga0194086_1122 Ga0194086_11223 0.618 133656.assembled.gff
Ga0194086_1122 Ga0194086_11224 0.645 133656.assembled.gff
Ga0194086_1122 Ga0194086_11225 0.58 133656.assembled.gff
Ga0194086_1122 Ga0194086_11226 0.617 133656.assembled.gff
Ga0194086_1123 Ga0194086_11231 0.573 133656.assembled.gff
Ga0194086_1123 Ga0194086_11232 0.609 133656.assembled.gff
Ga0194086_1123 Ga0194086_11233 0.588 133656.assembled.gff
Ga0194086_1123 Ga0194086_11234 0.628 133656.assembled.gff
Ga0194086_1123 Ga0194086_11235 0.566 133656.assembled.gff
Ga0194086_1123 Ga0194086_11236 0.591 133656.assembled.gff
Ga0194086_1124 Ga0194086_11241 0.52 133656.assembled.gff
Ga0194086_1124 Ga0194086_11242 0.561 133656.assembled.gff
Ga0194086_1124 Ga0194086_11243 0.581 133656.assembled.gff
Ga0194086_1124 Ga0194086_11244 0.57 133656.assembled.gff
Ga0194086_1125 Ga0194086_11251 0.523 133656.assembled.gff
Ga0194086_1125 Ga0194086_11252 0.631 133656.assembled.gff
Ga0194086_1125 Ga0194086_11253 0.618 133656.assembled.gff
Ga0194086_1125 Ga0194086_11254 0.591 133656.assembled.gff
Ga0194086_1125 Ga0194086_11255 0.59 133656.assembled.gff
Ga0194086_1125 Ga0194086_11256 0.549 133656.assembled.gff
Ga0194086_1125 Ga0194086_11257 0.606 133656.assembled.gff
Ga0194086_1125 Ga0194086_11258 0.605 133656.assembled.gff
Ga0194086_1125 Ga0194086_11259 0.554 133656.assembled.gff
Ga0194086_1125 Ga0194086_112510 0.52 133656.assembled.gff
Ga0194086_1126 Ga0194086_11261 0.639 133656.assembled.gff
Ga0194086_1126 Ga0194086_11262 0.623 133656.assembled.gff
Ga0194086_1126 Ga0194086_11263 0.589 133656.assembled.gff
Ga0194086_1126 Ga0194086_11264 0.626 133656.assembled.gff
Ga0194086_1127 Ga0194086_11271 0.661 133656.assembled.gff
Ga0194086_1127 Ga0194086_11272 0.598 133656.assembled.gff
Ga0194086_1127 Ga0194086_11273 0.613 133656.assembled.gff
Ga0194086_1127 Ga0194086_11274 0.65 133656.assembled.gff
Ga0194086_1127 Ga0194086_11275 0.606 133656.assembled.gff
Ga0194086_1127 Ga0194086_11276 0.611 133656.assembled.gff
Ga0194086_1128 Ga0194086_11281 0.612 133656.assembled.gff
Ga0194086_1128 Ga0194086_11282 0.587 133656.assembled.gff
Ga0194086_1128 Ga0194086_11283 0.606 133656.assembled.gff
Ga0194086_1128 Ga0194086_11284 0.455 133656.assembled.gff
Ga0194086_1128 Ga0194086_11285 0.671 133656.assembled.gff
Ga0194086_1129 Ga0194086_11291 0.645 133656.assembled.gff
Ga0194086_1129 Ga0194086_11292 0.573 133656.assembled.gff
Ga0194086_1129 Ga0194086_11293 0.632 133656.assembled.gff
Ga0194086_1129 Ga0194086_11294 0.59 133656.assembled.gff
Ga0194086_1129 Ga0194086_11295 0.585 133656.assembled.gff
Ga0194086_1130 Ga0194086_11301 0.614 133656.assembled.gff
Ga0194086_1130 Ga0194086_11302 0.587 133656.assembled.gff
Ga0194086_1130 Ga0194086_11303 0.581 133656.assembled.gff
Ga0194086_1130 Ga0194086_11304 0.6 133656.assembled.gff
Ga0194086_1130 Ga0194086_11308 0.603 133656.assembled.gff
Ga0194086_1130 Ga0194086_11309 0.632 133656.assembled.gff
Ga0194086_1131 Ga0194086_11311 0.559 133656.assembled.gff
Ga0194086_1131 Ga0194086_11312 0.631 133656.assembled.gff
Ga0194086_1131 Ga0194086_11313 0.621 133656.assembled.gff
Ga0194086_1131 Ga0194086_11314 0.631 133656.assembled.gff
Ga0194086_1131 Ga0194086_11315 0.654 133656.assembled.gff
Ga0194086_1132 Ga0194086_11321 0.627 133656.assembled.gff
Ga0194086_1132 Ga0194086_11322 0.616 133656.assembled.gff
Ga0194086_1132 Ga0194086_11323 0.646 133656.assembled.gff
Ga0194086_1132 Ga0194086_11324 0.619 133656.assembled.gff
Ga0194086_1133 Ga0194086_11331 0.621 133656.assembled.gff
Ga0194086_1133 Ga0194086_11332 0.586 133656.assembled.gff
Ga0194086_1133 Ga0194086_11333 0.593 133656.assembled.gff
Ga0194086_1133 Ga0194086_11334 0.625 133656.assembled.gff
Ga0194086_1133 Ga0194086_11335 0.573 133656.assembled.gff
Ga0194086_1133 Ga0194086_11336 0.598 133656.assembled.gff
Ga0194086_1133 Ga0194086_11337 0.577 133656.assembled.gff
Ga0194086_1134 Ga0194086_11341 0.551 133656.assembled.gff
Ga0194086_1134 Ga0194086_11342 0.549 133656.assembled.gff
Ga0194086_1134 Ga0194086_11343 0.554 133656.assembled.gff
Ga0194086_1134 Ga0194086_11344 0.619 133656.assembled.gff
Ga0194086_1134 Ga0194086_11345 0.567 133656.assembled.gff
Ga0194086_1134 Ga0194086_11346 0.632 133656.assembled.gff
Ga0194086_1134 Ga0194086_11347 0.591 133656.assembled.gff
Ga0194086_1135 Ga0194086_11351 0.615 133656.assembled.gff
Ga0194086_1135 Ga0194086_11352 0.574 133656.assembled.gff
Ga0194086_1135 Ga0194086_11353 0.584 133656.assembled.gff
Ga0194086_1135 Ga0194086_11354 0.585 133656.assembled.gff
Ga0194086_1135 Ga0194086_11355 0.644 133656.assembled.gff
Ga0194086_1136 Ga0194086_11361 0.614 133656.assembled.gff
Ga0194086_1136 Ga0194086_11362 0.585 133656.assembled.gff
Ga0194086_1136 Ga0194086_11363 0.584 133656.assembled.gff
Ga0194086_1136 Ga0194086_11364 0.598 133656.assembled.gff
Ga0194086_1136 Ga0194086_11365 0.623 133656.assembled.gff
Ga0194086_1137 Ga0194086_11371 0.624 133656.assembled.gff
Ga0194086_1137 Ga0194086_11372 0.632 133656.assembled.gff
Ga0194086_1137 Ga0194086_11373 0.612 133656.assembled.gff
Ga0194086_1137 Ga0194086_11374 0.541 133656.assembled.gff
Ga0194086_1137 Ga0194086_11375 0.553 133656.assembled.gff
Ga0194086_1138 Ga0194086_11381 0.656 133656.assembled.gff
Ga0194086_1138 Ga0194086_11382 0.652 133656.assembled.gff
Ga0194086_1138 Ga0194086_11383 0.653 133656.assembled.gff
Ga0194086_1138 Ga0194086_11384 0.638 133656.assembled.gff
Ga0194086_1138 Ga0194086_11385 0.616 133656.assembled.gff
Ga0194086_1138 Ga0194086_11386 0.621 133656.assembled.gff
Ga0194086_1138 Ga0194086_11387 0.604 133656.assembled.gff
Ga0194086_1138 Ga0194086_11388 0.62 133656.assembled.gff
Ga0194086_1138 Ga0194086_11389 0.68 133656.assembled.gff
Ga0194086_1139 Ga0194086_11391 0.556 133656.assembled.gff
Ga0194086_1139 Ga0194086_11392 0.584 133656.assembled.gff
Ga0194086_1139 Ga0194086_11393 0.554 133656.assembled.gff
Ga0194086_1139 Ga0194086_11394 0.553 133656.assembled.gff
Ga0194086_1140 Ga0194086_11401 0.641 133656.assembled.gff
Ga0194086_1140 Ga0194086_11402 0.558 133656.assembled.gff
Ga0194086_1140 Ga0194086_11403 0.564 133656.assembled.gff
Ga0194086_1140 Ga0194086_11404 0.55 133656.assembled.gff
Ga0194086_1140 Ga0194086_11405 0.667 133656.assembled.gff
Ga0194086_1140 Ga0194086_11406 0.566 133656.assembled.gff
Ga0194086_1140 Ga0194086_11407 0.587 133656.assembled.gff
Ga0194086_1140 Ga0194086_11408 0.529 133656.assembled.gff
Ga0194086_1140 Ga0194086_11409 0.598 133656.assembled.gff
Ga0194086_1141 Ga0194086_11411 0.563 133656.assembled.gff
Ga0194086_1141 Ga0194086_11412 0.585 133656.assembled.gff
Ga0194086_1141 Ga0194086_11413 0.582 133656.assembled.gff
Ga0194086_1141 Ga0194086_11414 0.63 133656.assembled.gff
Ga0194086_1142 Ga0194086_11421 0.602 133656.assembled.gff
Ga0194086_1142 Ga0194086_11422 0.579 133656.assembled.gff
Ga0194086_1142 Ga0194086_11423 0.594 133656.assembled.gff
Ga0194086_1142 Ga0194086_11424 0.573 133656.assembled.gff
Ga0194086_1142 Ga0194086_11425 0.577 133656.assembled.gff
Ga0194086_1142 Ga0194086_11426 0.541 133656.assembled.gff
Ga0194086_1142 Ga0194086_11427 0.534 133656.assembled.gff
Ga0194086_1142 Ga0194086_11428 0.582 133656.assembled.gff
Ga0194086_1143 Ga0194086_11431 0.537 133656.assembled.gff
Ga0194086_1143 Ga0194086_11432 0.575 133656.assembled.gff
Ga0194086_1143 Ga0194086_11433 0.555 133656.assembled.gff
Ga0194086_1143 Ga0194086_11434 0.543 133656.assembled.gff
Ga0194086_1143 Ga0194086_11435 0.516 133656.assembled.gff
Ga0194086_1144 Ga0194086_11441 0.616 133656.assembled.gff
Ga0194086_1144 Ga0194086_11442 0.646 133656.assembled.gff
Ga0194086_1144 Ga0194086_11443 0.626 133656.assembled.gff
Ga0194086_1144 Ga0194086_11444 0.662 133656.assembled.gff
Ga0194086_1145 Ga0194086_11451 0.56 133656.assembled.gff
Ga0194086_1145 Ga0194086_11452 0.602 133656.assembled.gff
Ga0194086_1145 Ga0194086_11453 0.572 133656.assembled.gff
Ga0194086_1145 Ga0194086_11454 0.588 133656.assembled.gff
Ga0194086_1145 Ga0194086_11455 0.596 133656.assembled.gff
Ga0194086_1145 Ga0194086_11456 0.596 133656.assembled.gff
Ga0194086_1145 Ga0194086_11457 0.6 133656.assembled.gff
Ga0194086_1145 Ga0194086_11458 0.622 133656.assembled.gff
Ga0194086_1145 Ga0194086_11459 0.512 133656.assembled.gff
Ga0194086_1145 Ga0194086_114510 0.633 133656.assembled.gff
