,Position,Fa13.BD.MM15.DN.MAG6-A,Fa13.BD.MM15.DN.MAG6-C,Fa13.BD.MM15.DN.MAG6-G,Fa13.BD.MM15.DN.MAG6-T,Sp13.BD.MM110.DD.MAG6-A,Sp13.BD.MM110.DD.MAG6-C,Sp13.BD.MM110.DD.MAG6-G,Sp13.BD.MM110.DD.MAG6-T,Fa13.BD.MM110.SN.MAG6-A,Fa13.BD.MM110.SN.MAG6-C,Fa13.BD.MM110.SN.MAG6-G,Fa13.BD.MM110.SN.MAG6-T,Sp13.BD.MLB.SN.MAG6-A,Sp13.BD.MLB.SN.MAG6-C,Sp13.BD.MLB.SN.MAG6-G,Sp13.BD.MLB.SN.MAG6-T,Su13.BD.MLB.SD.C.MAG6-A,Su13.BD.MLB.SD.C.MAG6-C,Su13.BD.MLB.SD.C.MAG6-G,Su13.BD.MLB.SD.C.MAG6-T,Sp13.BD.MM110.SN.MAG6-A,Sp13.BD.MM110.SN.MAG6-C,Sp13.BD.MM110.SN.MAG6-G,Sp13.BD.MM110.SN.MAG6-T,Su13.BD.MM110.DN.MAG6-A,Su13.BD.MM110.DN.MAG6-C,Su13.BD.MM110.DN.MAG6-G,Su13.BD.MM110.DN.MAG6-T,Su13.BD.MM15.DN.MAG6-A,Su13.BD.MM15.DN.MAG6-C,Su13.BD.MM15.DN.MAG6-G,Su13.BD.MM15.DN.MAG6-T,Fa13.BD.MLB.SN.MAG6-A,Fa13.BD.MLB.SN.MAG6-C,Fa13.BD.MLB.SN.MAG6-G,Fa13.BD.MLB.SN.MAG6-T,Su13.BD.MM15.SN.C.MAG6-A,Su13.BD.MM15.SN.C.MAG6-C,Su13.BD.MM15.SN.C.MAG6-G,Su13.BD.MM15.SN.C.MAG6-T,Su13.BD.MLB.DD.MAG6-A,Su13.BD.MLB.DD.MAG6-C,Su13.BD.MLB.DD.MAG6-G,Su13.BD.MLB.DD.MAG6-T,Sp13.BD.MM15.SD.MAG6-A,Sp13.BD.MM15.SD.MAG6-C,Sp13.BD.MM15.SD.MAG6-G,Sp13.BD.MM15.SD.MAG6-T,Sp13.BD.MM15.SN.MAG6-A,Sp13.BD.MM15.SN.MAG6-C,Sp13.BD.MM15.SN.MAG6-G,Sp13.BD.MM15.SN.MAG6-T,Su13.BD.MM110.SD.MAG6-A,Su13.BD.MM110.SD.MAG6-C,Su13.BD.MM110.SD.MAG6-G,Su13.BD.MM110.SD.MAG6-T,Fa13.BD.MM110.SD.MAG6-A,Fa13.BD.MM110.SD.MAG6-C,Fa13.BD.MM110.SD.MAG6-G,Fa13.BD.MM110.SD.MAG6-T,Fa13.BD.MM15.SD.MAG6-A,Fa13.BD.MM15.SD.MAG6-C,Fa13.BD.MM15.SD.MAG6-G,Fa13.BD.MM15.SD.MAG6-T,Fa13.BD.MM15.SN.MAG6-A,Fa13.BD.MM15.SN.MAG6-C,Fa13.BD.MM15.SN.MAG6-G,Fa13.BD.MM15.SN.MAG6-T,Su13.BD.MM15.SD.MAG6-A,Su13.BD.MM15.SD.MAG6-C,Su13.BD.MM15.SD.MAG6-G,Su13.BD.MM15.SD.MAG6-T,Fa13.BD.MM110.DN.MAG6-A,Fa13.BD.MM110.DN.MAG6-C,Fa13.BD.MM110.DN.MAG6-G,Fa13.BD.MM110.DN.MAG6-T,Fa13.BD.MLB.DN.MAG6-A,Fa13.BD.MLB.DN.MAG6-C,Fa13.BD.MLB.DN.MAG6-G,Fa13.BD.MLB.DN.MAG6-T,Sp13.BD.MM110.SD.MAG6-A,Sp13.BD.MM110.SD.MAG6-C,Sp13.BD.MM110.SD.MAG6-G,Sp13.BD.MM110.SD.MAG6-T,Sp13.BD.MM15.DD.A.MAG6-A,Sp13.BD.MM15.DD.A.MAG6-C,Sp13.BD.MM15.DD.A.MAG6-G,Sp13.BD.MM15.DD.A.MAG6-T,Su13.BD.MM110.SN.C.MAG6-A,Su13.BD.MM110.SN.C.MAG6-C,Su13.BD.MM110.SN.C.MAG6-G,Su13.BD.MM110.SN.C.MAG6-T
contig_20045_7,392,0,3,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,45,0,0,0,2,0,0,0,7,0,0,0,6,0,0,0,8,0,0,0,1,0,0,0,22,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,20,0,0,0,1,0,0,0,58,0,0,0,17,0,0,0,0,0,0
contig_20045_7,393,0,0,0,3,0,0,0,63,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,45,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,8,0,0,0,1,0,0,0,22,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,20,0,0,0,1,0,0,0,58,0,0,0,17,0,0,0,0
contig_20045_7,394,0,3,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,45,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,8,0,0,0,1,0,0,0,22,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,20,0,0,0,1,0,0,0,57,0,0,0,16,0,0,0,0,0,0
contig_20045_7,395,4,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,45,0,0,0,2,0,0,0,5,0,0,0,6,0,0,0,8,0,0,0,1,0,0,0,22,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,20,0,0,0,1,0,0,0,56,0,0,0,16,0,0,0,0,0,0,0
contig_20045_7,396,0,0,0,4,0,0,0,63,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,45,0,0,0,2,0,1,0,4,0,0,0,6,0,0,0,8,0,0,0,1,0,0,0,22,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,20,0,0,0,1,0,0,0,57,0,0,0,16,0,0,0,0
contig_20045_9,0,0,9,0,2,0,69,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,72,0,0,0,13,0,0,0,0,0,0
contig_20045_9,1,0,0,0,11,0,0,0,69,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,2,0,0,0,27,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,72,0,0,0,13,0,0,0,0
contig_20045_9,2,0,11,0,0,0,70,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,51,0,0,0,3,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,2,0,0,0,27,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,72,0,0,0,14,0,0,0,0,0,0
contig_20045_9,3,11,0,0,0,69,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,50,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,19,0,0,0,3,0,0,0,71,0,0,0,14,0,0,0,0,0,0,0
contig_20045_9,4,0,0,12,0,0,0,69,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,51,0,0,0,3,0,0,0,8,0,2,0,6,0,0,0,4,0,0,0,2,0,0,0,25,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,71,0,0,0,14,0,0,0,0,0
contig_20045_9,5,0,0,0,12,0,0,0,71,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,51,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,25,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,70,0,0,0,14,0,0,0,0
contig_20045_9,6,0,0,0,12,0,0,0,73,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,51,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,70,0,0,0,14,0,0,0,0
contig_20045_9,7,0,12,0,0,0,74,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,70,0,0,0,14,0,0,0,0,0,0
contig_20045_9,8,0,0,0,12,0,0,0,74,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,71,0,0,0,14,0,0,0,0
contig_20045_9,9,0,0,0,12,0,0,0,74,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,20,0,0,0,3,0,0,0,71,0,0,0,14,0,0,0,0
contig_20045_9,10,0,0,12,0,0,0,74,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,53,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,21,0,0,0,3,0,0,0,71,0,0,0,14,0,0,0,0,0
contig_20045_9,11,12,0,0,0,74,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,53,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,21,0,0,0,3,0,0,0,71,0,0,0,13,0,0,0,0,0,0,0
contig_20045_9,12,12,0,0,0,74,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,53,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,25,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,21,0,0,0,3,0,0,0,71,0,0,0,12,0,0,0,0,0,0,0
contig_20045_9,13,0,12,0,0,1,73,0,1,0,0,0,0,0,6,0,0,0,3,0,0,0,54,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,25,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,20,1,0,0,2,1,0,0,73,0,0,0,12,0,0,0,0,0,0
contig_20045_9,14,0,0,12,0,0,0,75,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,53,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,27,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,21,0,0,0,3,0,0,0,75,0,0,0,14,0,0,0,0,0
contig_20045_9,15,0,0,12,0,0,0,74,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,76,0,0,0,14,0,0,0,0,0
contig_20045_9,16,2,0,10,0,0,0,74,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,51,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,2,0,24,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,76,0,0,0,14,0,0,0,0,0
contig_20045_9,17,12,0,0,0,75,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,51,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,26,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,78,0,0,0,14,0,0,0,0,0,0,0
contig_20045_9,18,12,0,0,0,75,0,0,0,0,0,0,0,8,0,1,0,3,0,0,0,50,0,0,0,3,0,0,0,7,0,0,0,8,0,0,0,5,0,0,0,2,0,0,0,27,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,78,0,0,0,14,0,0,0,0,0,0,0
contig_20045_9,19,2,0,10,0,1,0,74,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,50,0,0,0,3,0,0,0,7,0,0,0,8,0,0,0,6,0,0,0,2,0,2,0,23,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,78,0,0,0,16,0,0,0,0,0
contig_20045_9,20,0,12,0,0,0,76,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,50,0,0,0,3,0,0,0,9,0,0,0,9,0,0,0,6,0,0,0,2,0,0,0,26,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,79,0,0,0,16,0,0,0,0,0,0
contig_20045_9,21,0,0,12,0,0,0,78,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,50,0,0,0,3,0,0,0,9,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,27,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,79,0,0,0,16,0,0,0,0,0
contig_20045_9,22,0,0,12,0,18,0,57,0,0,0,0,0,0,0,8,0,0,0,3,0,6,0,44,0,0,0,3,0,0,0,9,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,27,0,2,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,19,0,0,0,3,0,14,0,65,0,0,0,16,0,0,0,0,0
contig_20045_9,23,12,0,0,0,75,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,50,0,0,0,3,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,2,0,0,0,27,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,79,0,0,0,16,0,0,0,0,0,0,0
contig_20045_9,24,12,0,0,0,75,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,50,0,0,0,3,0,0,0,10,0,0,0,9,0,0,0,9,0,0,0,2,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,23,0,0,0,3,0,0,0,78,0,0,0,15,0,0,0,0,0,0,0
contig_20045_9,25,0,0,12,0,3,0,73,0,0,0,0,0,3,0,5,0,0,0,3,0,2,0,50,0,0,0,3,0,0,0,10,0,4,0,4,0,1,0,8,0,1,0,1,0,2,0,24,0,2,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,23,0,0,0,3,0,1,0,77,0,3,0,12,0,0,0,0,0
contig_20045_9,26,0,10,2,0,0,76,0,0,0,2,0,0,0,8,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,8,2,0,0,8,0,0,0,9,0,0,0,2,0,0,0,27,0,0,0,18,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,2,1,0,0,78,0,0,0,15,0,0,0,4,0,0
contig_20045_9,27,0,12,0,0,0,76,0,0,0,2,0,0,0,9,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,28,0,0,0,18,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,25,0,0,0,3,0,0,0,81,0,0,0,15,0,0,0,4,0,0
contig_20045_9,28,0,0,12,0,2,0,75,0,0,0,2,0,2,0,7,0,0,0,3,0,0,1,50,0,0,0,3,0,0,0,10,0,3,0,5,0,1,0,8,0,0,0,2,0,0,0,28,2,0,1,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,25,0,1,0,2,0,0,0,82,0,0,0,15,0,0,0,4,0
contig_20045_9,29,0,0,13,0,0,0,79,0,0,0,2,0,0,0,9,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,30,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,25,0,0,0,4,0,0,0,84,0,0,0,15,0,0,0,4,0
contig_20045_9,30,0,0,0,13,0,1,0,78,0,0,0,2,0,0,0,9,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,9,0,0,0,2,0,2,0,28,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,1,0,3,0,0,0,84,0,0,0,15,0,0,0,4
contig_20045_9,31,0,0,13,0,0,0,79,0,0,0,2,0,0,0,9,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,10,0,0,0,2,0,0,0,30,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,1,3,0,0,0,84,0,0,0,15,0,0,0,4,0
contig_20045_9,32,13,0,0,0,79,0,0,0,2,0,0,0,9,0,0,0,3,0,0,0,53,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,10,0,0,0,2,0,0,0,29,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,84,0,0,0,15,0,0,0,4,0,0,0
contig_20045_9,33,0,0,13,0,0,0,79,0,0,0,2,0,0,0,9,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,10,0,0,0,2,0,0,0,29,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,84,0,0,0,12,0,0,0,4,0
contig_20045_9,34,2,0,11,0,1,0,79,0,0,0,2,0,1,0,8,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,10,0,1,0,7,0,0,0,10,0,0,0,2,0,1,0,28,0,2,0,15,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,1,3,0,1,0,86,0,0,0,12,0,0,0,4,0
contig_20045_9,35,13,0,0,0,81,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,54,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,10,0,0,0,2,0,0,0,29,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,87,0,0,0,12,0,0,0,4,0,0,0
contig_20045_9,36,0,0,13,0,0,0,82,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,54,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,10,0,0,0,2,0,0,0,29,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,87,0,0,0,11,0,0,0,4,0
contig_20045_9,37,0,11,0,2,1,82,0,0,0,2,0,0,0,6,0,1,0,3,0,0,0,55,0,0,0,1,0,0,0,7,0,2,0,6,0,2,0,10,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,86,0,1,0,10,0,0,0,4,0,0
contig_20045_9,38,0,0,13,0,0,0,83,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,55,0,0,0,1,0,0,0,9,0,0,0,8,0,0,0,10,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,88,0,0,0,10,0,0,0,4,0
contig_20045_9,39,0,13,0,0,0,83,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,56,0,0,0,1,0,0,0,9,0,0,0,8,0,0,0,10,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,88,0,0,0,10,0,0,0,4,0,0
contig_20045_9,40,0,13,0,0,0,83,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,56,0,0,0,1,0,0,0,9,0,0,0,7,0,1,0,10,0,0,0,2,0,0,0,26,0,2,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,88,0,0,0,10,0,0,0,4,0,0
contig_20045_9,41,0,0,0,13,0,0,0,84,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,56,0,0,0,1,0,0,0,9,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,87,0,0,0,9,0,0,0,4
contig_20045_9,42,0,0,0,13,0,1,0,82,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,56,0,0,0,1,0,0,0,9,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,86,0,0,0,9,0,0,0,4
contig_20045_9,43,0,0,13,0,0,0,83,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,56,0,0,0,1,0,0,0,9,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,85,0,0,0,9,0,0,0,4,0
contig_20045_9,44,0,13,0,0,0,83,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,55,0,0,0,1,0,0,0,9,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,27,0,1,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,84,0,0,0,9,0,0,0,4,0,0
contig_20045_9,45,13,0,0,0,83,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,55,0,0,0,1,0,0,0,9,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,84,1,0,0,9,0,0,0,4,0,0,0
contig_20045_9,46,0,19,0,0,0,83,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,55,0,0,0,1,0,0,0,10,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,25,0,0,0,5,0,0,0,86,0,0,0,9,0,0,0,4,0,0
contig_20045_9,47,0,0,0,19,0,0,0,83,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,56,0,0,0,1,0,0,0,10,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,87,0,0,0,8,0,0,0,4
contig_20045_9,48,0,19,0,0,0,82,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,56,0,0,0,1,0,0,0,10,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,7,0,0,0,87,0,0,0,8,0,0,0,0,0,0
contig_20045_9,49,0,0,0,19,0,0,0,82,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,57,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,7,0,0,0,85,0,0,0,8,0,0,0,0
contig_20045_9,50,0,0,0,18,0,0,0,82,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,58,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,7,0,0,0,87,0,0,0,8,0,0,0,0
contig_20045_9,51,0,18,0,0,0,83,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,58,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,7,0,0,0,87,0,0,0,8,0,0,0,0,0,0
contig_20045_9,52,2,0,16,0,4,0,83,0,0,0,0,0,3,0,4,0,0,0,3,0,1,0,59,0,0,0,1,0,2,0,8,0,2,0,7,0,0,0,8,0,1,0,1,0,2,0,25,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,22,0,1,0,6,0,3,0,83,0,2,0,6,0,0,0,0,0
contig_20045_9,53,0,0,0,18,0,0,0,87,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,60,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,7,0,0,0,86,0,0,0,8,0,0,0,0
contig_20045_9,54,0,18,0,0,0,87,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,61,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,7,0,0,0,85,1,0,0,9,0,0,0,0,0,0
contig_20045_9,55,0,0,18,0,1,0,86,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,61,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,26,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,1,6,0,0,0,87,0,0,0,9,0,0,0,0,0
