,Position,0,1,2,3,4,5,6,7
contig_20045_5,216,0.004,0.0,0.0,0.996,0.0,0.0,0.0,1.0
contig_20045_5,217,0.0,0.0,0.196,0.804,0.0,0.0,0.0,1.0
contig_20045_5,220,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_5,232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_5,251,0.0,0.76,0.24,0.0,0.0,0.0,1.0,0.0
contig_20045_5,259,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0
contig_20045_5,313,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_5,343,0.0,0.0,0.048,0.952,0.0,0.0,0.0,1.0
contig_20045_5,351,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_6,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_6,67,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0
contig_20045_6,73,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_6,106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_6,142,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,151,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_6,157,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,175,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,178,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,187,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_6,205,0.968,0.032,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,208,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,217,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,220,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,223,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,232,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,233,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_6,238,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_6,241,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,247,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,262,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,265,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,270,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,277,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_6,280,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,289,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,295,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,298,0.0,0.12,0.88,0.0,0.0,0.0,1.0,0.0
contig_20045_6,301,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,319,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,324,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,328,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,346,0.0,0.024,0.976,0.0,0.0,1.0,0.0,0.0
contig_20045_6,352,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,364,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,373,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,379,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,391,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,394,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_6,410,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,420,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,421,0.04,0.0,0.96,0.0,1.0,0.0,0.0,0.0
contig_20045_6,439,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20045_6,442,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,450,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_6,451,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,454,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,460,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_6,484,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,487,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_6,507,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_6,523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_7,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_7,16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_7,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_7,33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_7,34,0.036,0.0,0.964,0.0,0.0,0.0,1.0,0.0
contig_20045_7,40,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_7,49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_7,55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_7,58,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,76,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_7,88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_7,94,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,99,0.008,0.0,0.0,0.992,1.0,0.0,0.0,0.0
contig_20045_7,100,0.96,0.0,0.04,0.0,0.0,0.0,0.0,1.0
contig_20045_7,112,0.0,0.048,0.0,0.952,0.0,1.0,0.0,0.0
contig_20045_7,118,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_7,121,0.952,0.0,0.048,0.0,0.0,0.0,1.0,0.0
contig_20045_7,124,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_7,136,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_7,147,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,148,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,151,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_7,154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,160,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,163,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_7,166,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0
contig_20045_7,175,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_7,181,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_7,184,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_7,187,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,190,0.876,0.0,0.0,0.124,1.0,0.0,0.0,0.0
contig_20045_7,193,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_7,197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_7,199,0.052,0.0,0.948,0.0,1.0,0.0,0.0,0.0
contig_20045_7,234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_7,238,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_7,271,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,313,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_7,325,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,64,0.08,0.0,0.0,0.92,0.0,0.0,0.0,1.0
contig_20045_9,67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,88,0.596,0.0,0.404,0.0,0.0,0.0,1.0,0.0
contig_20045_9,91,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,106,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_9,130,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_9,139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_9,148,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,151,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,169,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,181,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,187,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,193,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,202,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,205,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,226,0.012,0.0,0.988,0.0,0.0,0.0,1.0,0.0
contig_20045_9,229,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,235,0.904,0.0,0.096,0.0,1.0,0.0,0.0,0.0
contig_20045_9,238,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,243,0.984,0.0,0.016,0.0,1.0,0.0,0.0,0.0
contig_20045_9,244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,251,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20045_9,265,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,283,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,289,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,291,0.0,0.224,0.776,0.0,0.0,1.0,0.0,0.0
contig_20045_9,292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_9,293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_9,295,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_9,297,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,316,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_9,325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_9,328,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,330,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,331,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,349,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_9,355,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,358,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20045_9,360,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,361,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,372,0.688,0.0,0.312,0.0,1.0,0.0,0.0,0.0
contig_20045_9,377,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,378,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20045_9,379,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,382,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,388,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,397,0.0,0.08,0.0,0.92,0.0,1.0,0.0,0.0
contig_20045_9,406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,409,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,412,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,415,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0
contig_20045_9,418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,442,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,454,0.048,0.0,0.0,0.952,1.0,0.0,0.0,0.0
contig_20045_9,457,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,460,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,466,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,468,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,469,0.0,0.98,0.0,0.02,0.0,1.0,0.0,0.0
contig_20045_9,478,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,487,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,490,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,491,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,495,0.868,0.0,0.132,0.0,0.0,0.0,1.0,0.0
contig_20045_9,501,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_9,503,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,505,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,507,0.0,0.884,0.116,0.0,0.0,0.0,1.0,0.0
contig_20045_9,508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,514,0.136,0.0,0.328,0.536,0.0,0.0,0.0,1.0
contig_20045_9,516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20045_9,520,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,529,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_9,531,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_9,532,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20045_10,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_10,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_10,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_10,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_10,40,0.664,0.0,0.336,0.0,0.0,0.0,1.0,0.0
contig_20045_10,49,0.0,0.0,0.028,0.972,0.0,0.0,1.0,0.0
contig_20045_10,50,0.0,0.02,0.0,0.98,0.0,0.0,1.0,0.0
contig_20045_10,58,0.956,0.0,0.044,0.0,0.0,0.0,1.0,0.0
contig_20045_10,63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_10,64,0.0,0.924,0.076,0.0,0.0,1.0,0.0,0.0
contig_20045_10,66,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,73,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,79,0.0,0.484,0.516,0.0,0.0,1.0,0.0,0.0
contig_20045_10,85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,96,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20045_10,100,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,103,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_10,109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_10,112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,118,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,127,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,135,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,148,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,151,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,157,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_10,160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_10,204,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_10,211,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,214,0.0,0.016,0.984,0.0,0.0,1.0,0.0,0.0
contig_20045_10,225,0.816,0.0,0.184,0.0,1.0,0.0,0.0,0.0
contig_20045_10,226,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,231,0.968,0.0,0.0,0.032,0.0,0.0,0.0,1.0
contig_20045_10,235,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_10,244,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_10,247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,253,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_10,259,0.0,0.92,0.08,0.0,0.0,0.0,1.0,0.0
contig_20045_10,262,0.0,0.988,0.0,0.012,0.0,1.0,0.0,0.0
contig_20045_10,265,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,268,0.0,0.064,0.0,0.936,0.0,0.0,0.0,1.0
contig_20045_10,289,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_10,292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_10,298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_11,16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_11,52,0.964,0.036,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,130,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0
contig_20045_11,136,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_11,154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_11,163,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,166,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,169,0.0,0.016,0.0,0.984,0.0,1.0,0.0,0.0
contig_20045_11,178,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,181,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,184,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,190,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,196,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,199,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_11,202,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,220,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_11,232,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20045_11,241,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_11,262,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,265,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,268,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,271,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_11,277,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20045_11,280,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
