,Position,0,1,2,3,4,5,6,7
contig_20460_7,1447,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1448,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1452,0.92,0.0,0.08,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1461,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1463,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1470,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1479,0.208,0.0,0.792,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1521,0.0,0.12,0.88,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1522,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1527,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1530,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20460_7,1539,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1548,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1560,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1566,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1573,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1583,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1585,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1587,0.0,0.0,0.992,0.008,0.0,0.0,0.0,1.0
contig_20460_7,1588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1593,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1596,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1602,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1605,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1608,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1612,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1614,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1620,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1623,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1626,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1635,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1638,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1644,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1647,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1653,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1657,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20460_7,1658,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1668,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0
contig_20460_7,1671,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1675,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20460_7,1680,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1683,0.096,0.0,0.904,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1684,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1686,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1687,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1689,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1695,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1696,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1698,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1701,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1710,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1711,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1716,0.0,0.356,0.0,0.644,0.0,0.0,0.0,1.0
contig_20460_7,1722,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1725,0.0,0.032,0.908,0.06,0.0,0.0,1.0,0.0
contig_20460_7,1731,0.108,0.0,0.892,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1732,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1737,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0
contig_20460_7,1738,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1740,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1743,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1755,0.0,0.2,0.0,0.8,0.0,0.0,0.0,1.0
contig_20460_7,1759,0.044,0.0,0.956,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1761,0.0,0.164,0.0,0.836,0.0,1.0,0.0,0.0
contig_20460_7,1765,0.0,0.988,0.012,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1767,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1773,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1787,0.272,0.728,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1797,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1808,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1810,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1818,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,1836,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1842,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1848,0.684,0.0,0.0,0.316,0.0,0.0,0.0,1.0
contig_20460_7,1854,0.604,0.0,0.396,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20460_7,1860,0.96,0.004,0.036,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1862,0.0,0.068,0.928,0.004,0.0,0.0,1.0,0.0
contig_20460_7,1863,0.672,0.0,0.016,0.312,1.0,0.0,0.0,0.0
contig_20460_7,1866,0.128,0.736,0.008,0.128,0.0,1.0,0.0,0.0
contig_20460_7,1868,0.996,0.0,0.0,0.004,1.0,0.0,0.0,0.0
contig_20460_7,1869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1875,0.0,0.012,0.0,0.988,0.0,1.0,0.0,0.0
contig_20460_7,1878,0.0,0.976,0.0,0.024,0.0,0.0,0.0,1.0
contig_20460_7,1884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1887,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1891,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1899,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,1906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1908,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1914,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1917,0.0,0.188,0.0,0.812,0.0,1.0,0.0,0.0
contig_20460_7,1923,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1938,0.0,0.972,0.028,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1939,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1941,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1944,0.068,0.0,0.932,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1947,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1953,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1962,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,1968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,1980,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,1992,0.592,0.004,0.112,0.292,1.0,0.0,0.0,0.0
contig_20460_7,1998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,2010,0.0,0.28,0.012,0.708,0.0,1.0,0.0,0.0
contig_20460_7,2013,0.0,0.932,0.0,0.068,0.0,1.0,0.0,0.0
contig_20460_7,2028,0.02,0.1,0.0,0.88,0.0,0.0,0.0,1.0
contig_20460_7,2034,0.0,0.74,0.0,0.26,0.0,1.0,0.0,0.0
contig_20460_7,2047,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0
contig_20460_7,2049,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,2052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,2061,0.0,0.848,0.152,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2067,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,2070,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,2080,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20460_7,2085,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20460_7,2088,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20460_7,2091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2109,0.0,0.952,0.044,0.004,0.0,1.0,0.0,0.0
contig_20460_7,2115,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20460_7,2121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2124,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,2137,0.164,0.0,0.0,0.836,0.0,0.0,0.0,1.0
contig_20460_7,2142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20460_7,2148,0.0,0.008,0.992,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2152,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2154,0.0,0.796,0.0,0.204,0.0,0.0,0.0,1.0
contig_20460_7,2157,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20460_7,2160,0.392,0.344,0.264,0.0,0.0,0.0,1.0,0.0
contig_20460_7,2166,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0
contig_20460_7,2172,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,2187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2189,0.076,0.0,0.0,0.924,1.0,0.0,0.0,0.0
contig_20460_7,2200,0.0,0.0,0.936,0.064,0.0,0.0,1.0,0.0
contig_20460_7,2205,0.568,0.208,0.0,0.224,0.0,0.0,0.0,1.0
contig_20460_7,2208,0.0,0.948,0.0,0.052,0.0,1.0,0.0,0.0
contig_20460_7,2211,0.0,0.04,0.96,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,2220,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20460_7,2226,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0
contig_20460_7,2235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,2241,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20460_7,2245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20460_7,2256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20460_7,2262,0.0,0.668,0.0,0.332,0.0,0.0,0.0,1.0
contig_20460_7,2268,0.032,0.0,0.968,0.0,0.0,0.0,1.0,0.0
contig_20516_1,19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,28,0.0,0.0,0.012,0.988,0.0,0.0,1.0,0.0
contig_20516_1,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,37,0.064,0.0,0.936,0.0,0.0,0.0,1.0,0.0
contig_20516_1,40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,48,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0
contig_20516_1,65,0.06,0.0,0.94,0.0,1.0,0.0,0.0,0.0
contig_20516_1,67,0.0,0.42,0.58,0.0,0.0,1.0,0.0,0.0
contig_20516_1,68,0.0,0.0,0.136,0.864,0.0,0.0,1.0,0.0
contig_20516_1,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20516_1,74,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20516_1,77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20516_1,78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,102,0.008,0.0,0.0,0.992,0.0,0.0,0.0,1.0
contig_20516_1,112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20516_1,115,0.964,0.024,0.012,0.0,0.0,0.0,1.0,0.0
contig_20516_1,118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20516_1,119,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,120,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20516_1,124,0.856,0.0,0.144,0.0,1.0,0.0,0.0,0.0
contig_20516_1,127,0.98,0.0,0.0,0.02,0.0,1.0,0.0,0.0
contig_20516_1,131,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,132,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20516_1,136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,139,0.0,0.044,0.0,0.956,0.0,0.0,0.0,1.0
contig_20516_1,142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20516_1,145,0.0,0.0,0.928,0.072,0.0,0.0,1.0,0.0
contig_20516_1,148,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,154,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,159,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,163,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,166,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,175,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0
contig_20516_1,180,0.912,0.0,0.088,0.0,0.0,0.0,1.0,0.0
contig_20516_1,185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,190,0.0,0.004,0.848,0.148,0.0,0.0,1.0,0.0
contig_20516_1,196,0.0,0.016,0.976,0.008,0.0,0.0,1.0,0.0
contig_20516_1,197,0.0,0.608,0.0,0.392,0.0,1.0,0.0,0.0
contig_20516_1,198,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,201,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0
contig_20516_1,202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,204,0.636,0.0,0.364,0.0,0.0,0.0,1.0,0.0
contig_20516_1,205,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,208,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,214,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0
contig_20516_1,217,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20516_1,223,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,231,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,233,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,238,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,241,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,253,0.0,0.328,0.672,0.0,0.0,0.0,1.0,0.0
contig_20516_1,256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,259,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,262,0.0,0.024,0.0,0.976,0.0,0.0,0.0,1.0
contig_20516_1,265,0.0,0.056,0.944,0.0,0.0,1.0,0.0,0.0
contig_20516_1,267,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,268,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,271,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,276,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,280,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,283,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,292,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,301,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,310,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,319,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,322,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,328,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,331,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,340,0.836,0.0,0.164,0.0,1.0,0.0,0.0,0.0
contig_20516_1,343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,346,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,349,0.04,0.0,0.96,0.0,1.0,0.0,0.0,0.0
contig_20516_1,356,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,364,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,370,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20516_1,375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,394,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,400,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,409,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20516_1,412,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,417,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20516_1,421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20516_1,423,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,424,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,429,0.0,0.916,0.084,0.0,0.0,0.0,1.0,0.0
contig_20516_1,433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,434,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,439,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,442,0.0,0.0,0.04,0.96,0.0,0.0,1.0,0.0
contig_20516_1,445,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,448,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,450,0.0,0.256,0.0,0.744,0.0,0.0,0.0,1.0
contig_20516_1,454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,460,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,463,0.036,0.0,0.964,0.0,0.0,0.0,1.0,0.0
contig_20516_1,466,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,469,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20516_1,471,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20516_1,478,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20516_1,483,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
