,Position,Fa13.BD.MM110.SN.MAG7-A,Fa13.BD.MM110.SN.MAG7-C,Fa13.BD.MM110.SN.MAG7-G,Fa13.BD.MM110.SN.MAG7-T,Fa13.BD.MLB.SN.MAG7-A,Fa13.BD.MLB.SN.MAG7-C,Fa13.BD.MLB.SN.MAG7-G,Fa13.BD.MLB.SN.MAG7-T,Su13.BD.MM15.DN.MAG7-A,Su13.BD.MM15.DN.MAG7-C,Su13.BD.MM15.DN.MAG7-G,Su13.BD.MM15.DN.MAG7-T,Fa13.BD.MM15.DN.MAG7-A,Fa13.BD.MM15.DN.MAG7-C,Fa13.BD.MM15.DN.MAG7-G,Fa13.BD.MM15.DN.MAG7-T,Fa13.BD.MM110.SD.MAG7-A,Fa13.BD.MM110.SD.MAG7-C,Fa13.BD.MM110.SD.MAG7-G,Fa13.BD.MM110.SD.MAG7-T,Fa13.BD.MM15.SD.MAG7-A,Fa13.BD.MM15.SD.MAG7-C,Fa13.BD.MM15.SD.MAG7-G,Fa13.BD.MM15.SD.MAG7-T,Fa13.BD.MM110.DN.MAG7-A,Fa13.BD.MM110.DN.MAG7-C,Fa13.BD.MM110.DN.MAG7-G,Fa13.BD.MM110.DN.MAG7-T,Sp13.BD.MM15.SD.MAG7-A,Sp13.BD.MM15.SD.MAG7-C,Sp13.BD.MM15.SD.MAG7-G,Sp13.BD.MM15.SD.MAG7-T,Su13.BD.MM15.SN.C.MAG7-A,Su13.BD.MM15.SN.C.MAG7-C,Su13.BD.MM15.SN.C.MAG7-G,Su13.BD.MM15.SN.C.MAG7-T,Sp13.BD.MLB.SN.MAG7-A,Sp13.BD.MLB.SN.MAG7-C,Sp13.BD.MLB.SN.MAG7-G,Sp13.BD.MLB.SN.MAG7-T,Sp13.BD.MM110.DD.MAG7-A,Sp13.BD.MM110.DD.MAG7-C,Sp13.BD.MM110.DD.MAG7-G,Sp13.BD.MM110.DD.MAG7-T,Su13.BD.MM110.DCMD.MAG7-A,Su13.BD.MM110.DCMD.MAG7-C,Su13.BD.MM110.DCMD.MAG7-G,Su13.BD.MM110.DCMD.MAG7-T,Su13.BD.MLB.SD.C.MAG7-A,Su13.BD.MLB.SD.C.MAG7-C,Su13.BD.MLB.SD.C.MAG7-G,Su13.BD.MLB.SD.C.MAG7-T,Fa13.BD.MM15.SN.MAG7-A,Fa13.BD.MM15.SN.MAG7-C,Fa13.BD.MM15.SN.MAG7-G,Fa13.BD.MM15.SN.MAG7-T,Sp13.BD.MM110.SN.MAG7-A,Sp13.BD.MM110.SN.MAG7-C,Sp13.BD.MM110.SN.MAG7-G,Sp13.BD.MM110.SN.MAG7-T,Sp13.BD.MM15.SN.MAG7-A,Sp13.BD.MM15.SN.MAG7-C,Sp13.BD.MM15.SN.MAG7-G,Sp13.BD.MM15.SN.MAG7-T,Su13.BD.MLB.DD.MAG7-A,Su13.BD.MLB.DD.MAG7-C,Su13.BD.MLB.DD.MAG7-G,Su13.BD.MLB.DD.MAG7-T,Sp13.BD.MM110.SD.MAG7-A,Sp13.BD.MM110.SD.MAG7-C,Sp13.BD.MM110.SD.MAG7-G,Sp13.BD.MM110.SD.MAG7-T,Sp13.BD.MM15.DD.A.MAG7-A,Sp13.BD.MM15.DD.A.MAG7-C,Sp13.BD.MM15.DD.A.MAG7-G,Sp13.BD.MM15.DD.A.MAG7-T,Su13.BD.MM110.SN.C.MAG7-A,Su13.BD.MM110.SN.C.MAG7-C,Su13.BD.MM110.SN.C.MAG7-G,Su13.BD.MM110.SN.C.MAG7-T,Fa13.BD.MLB.DN.MAG7-A,Fa13.BD.MLB.DN.MAG7-C,Fa13.BD.MLB.DN.MAG7-G,Fa13.BD.MLB.DN.MAG7-T,Su13.BD.MM110.SD.MAG7-A,Su13.BD.MM110.SD.MAG7-C,Su13.BD.MM110.SD.MAG7-G,Su13.BD.MM110.SD.MAG7-T,Su13.BD.MM15.SD.MAG7-A,Su13.BD.MM15.SD.MAG7-C,Su13.BD.MM15.SD.MAG7-G,Su13.BD.MM15.SD.MAG7-T
contig_20460_7,879,0,0,0,0,2,0,21,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,3,0,0,0,3,0,0,0,0,0,3,0,34,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0
contig_20460_7,880,0,0,0,0,0,9,0,13,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,4,0,2,0,3,0,0,0,0,0,0,0,12,0,25,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,5,0,3,0,2,0,3,0,0,0,0,0,1,0,11,0,14,0,0,0,0,0,1,0,0
contig_20460_7,881,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,1
contig_20460_7,882,0,0,0,0,0,0,21,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,4,0,0,1,6,0,0,0,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,0,2,0,21,0,0,0,0,0,0,0,1,0
contig_20460_7,883,0,0,0,0,0,19,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,2,0,2,0,7,0,0,0,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,0,0,0,19,0,4,0,0,0,0,0,1,0,0
contig_20460_7,884,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1
contig_20460_7,885,0,0,0,0,0,17,4,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,1,3,0,0,5,3,0,0,2,2,0,0,0,0,0,0,36,2,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,9,0,0,0,1,0,0,0,21,4,0,0,0,0,0,0,1,0,0
contig_20460_7,886,0,0,0,0,22,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,10,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
contig_20460_7,887,0,0,0,0,22,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,10,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
contig_20460_7,888,0,0,0,0,0,2,0,20,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,2,0,2,0,2,0,12,0,2,0,2,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,5,0,3,0,4,0,2,0,4,0,1,0,3,0,5,0,5,0,0,0,1,0,4,0,19,0,0,0,0,0,0,0,1
contig_20460_7,889,0,0,0,0,0,0,22,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0,12,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,1,0
contig_20460_7,890,0,0,0,0,0,0,21,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0,12,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,1,0
contig_20460_7,891,0,2,0,0,0,21,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,39,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0,12,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0
contig_20460_7,892,2,0,0,0,21,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,40,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,6,0,0,0,2,0,0,0,12,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
contig_20460_7,893,2,0,0,0,20,1,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,37,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,6,0,0,0,2,0,0,0,12,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
contig_20460_7,894,0,2,0,0,0,21,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,5,0,0,0,18,0,2,0,5,0,0,0,0,0,0,0,37,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,4,0,2,0,2,0,0,0,10,0,2,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0
contig_20460_7,895,2,0,0,0,21,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,37,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,4,1,2,0,2,0,0,0,12,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
contig_20460_7,896,0,2,0,0,0,21,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,37,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,7,0,0,0,2,0,0,0,12,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0
contig_20460_7,897,0,2,0,0,0,19,0,2,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,2,0,19,0,1,0,5,0,0,0,0,0,0,0,51,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,17,0,0,0,2,0,0,0,12,0,0,0,0,1,0,0,20,0,4,0,0,0,0,0,1,0,0
contig_20460_7,898,0,0,2,0,0,0,21,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,3,0,47,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,17,0,0,0,2,0,0,0,12,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,1,0
contig_20460_7,899,0,0,0,2,0,0,0,21,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,50,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,17,0,0,0,2,0,0,0,12,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,1
contig_20460_7,900,0,2,0,0,1,10,7,0,0,3,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,0,3,2,0,0,15,5,0,0,4,1,0,0,0,0,0,0,43,4,0,0,2,0,0,0,5,1,0,1,6,1,0,0,16,1,0,0,1,1,0,0,7,5,0,0,1,0,0,0,11,10,0,0,0,0,0,0,0,0,0
contig_20460_7,901,2,0,0,0,18,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,47,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,17,0,0,0,2,0,0,0,12,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
contig_20460_7,902,0,2,0,0,0,18,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,46,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,17,0,0,0,2,0,0,0,12,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0
contig_20460_7,903,0,2,0,0,0,10,6,2,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,2,0,19,1,0,0,4,1,0,0,0,0,0,0,42,4,0,0,2,0,0,0,4,0,0,0,5,2,0,0,15,0,2,0,2,0,0,0,12,0,0,0,1,0,0,0,8,7,4,0,0,0,0,0,0,0,0
contig_20460_7,904,0,0,2,0,0,0,14,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,40,8,0,0,2,0,0,0,4,0,0,1,6,0,0,0,17,0,0,0,2,0,0,0,8,0,0,0,1,0,0,0,14,5,0,0,0,0,0,0,0,0
contig_20460_7,905,0,0,0,2,0,0,0,18,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,48,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,17,0,0,0,2,0,0,0,8,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0
contig_20460_7,906,0,0,2,0,0,0,18,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,18,1,0,0,5,0,0,0,0,0,0,0,49,0,0,0,2,0,0,0,2,0,0,1,6,0,0,0,17,0,0,0,2,0,1,0,7,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0
contig_20460_7,907,0,0,2,0,0,0,18,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0,49,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,17,0,0,0,2,0,0,0,8,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0
contig_20460_7,908,2,0,0,0,18,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0,49,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,17,0,0,0,2,0,0,0,8,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
contig_20460_7,909,0,2,0,0,0,14,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0,46,0,3,0,2,0,0,0,2,0,0,0,4,0,1,0,17,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0
contig_20460_7,910,0,0,2,0,0,0,17,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,17,0,0,0,5,0,0,0,0,0,0,0,49,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,17,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
contig_20460_7,911,0,0,0,0,17,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,14,0,5,0,5,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,17,0,0,0,2,0,0,0,3,2,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
contig_20460_7,912,0,0,0,0,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,3,2,0,2,0,0,0,0,0,0,42,5,3,0,0,0,0,0,0,0,0,0,1,1,0,1,16,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,6,6,0,4,0,0,0,0,0,0,0,0
contig_20460_7,913,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,3,0,0,2,0,0,0,0,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,14,0,0,1,0,0,0,2,3,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0
contig_20460_7,914,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
contig_20460_7,915,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,14,0,2,0,1,0,1,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
contig_20460_7,916,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0
contig_20460_7,917,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0
contig_20460_7,918,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,0,2,0,0,2,2,1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0
contig_20460_7,919,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0
contig_20460_7,920,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0
contig_20460_7,921,0,0,0,0,0,0,15,4,0,0,12,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,3,0,0,4,3,0,0,0,8,1,0,0,0,0,0,5,27,2,0,0,2,0,0,0,0,0,0,1,0,2,0,2,4,0,0,0,3,1,0,5,0,0,0,0,1,0,0,0,13,6,0,0,0,0,0,0,0,0
contig_20460_7,922,0,0,1,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0
contig_20460_7,923,0,1,0,0,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0
contig_20460_7,924,0,0,2,0,0,1,18,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,2,4,1,0,0,9,0,0,0,2,0,0,3,32,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0
contig_20460_7,925,2,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,2,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
contig_20460_7,926,0,0,0,2,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,9,0,0,0,9,0,0,0,2,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0
contig_20460_7,927,0,0,0,2,0,1,0,18,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,2,0,2,0,33,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,7,0,1,0,5,0,1,0,4,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0
contig_20460_7,928,0,0,2,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0
contig_20460_7,929,0,2,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0
contig_20460_7,930,0,2,0,0,2,17,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,9,0,0,0,8,0,1,0,2,0,0,2,32,0,1,0,2,0,0,0,0,0,0,0,6,0,0,0,6,2,0,0,5,0,0,0,4,0,0,0,1,0,0,3,16,0,0,0,0,0,0,0,0,0,0
contig_20460_7,931,0,0,2,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,9,0,0,0,9,0,0,0,2,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0
contig_20460_7,932,2,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,8,1,0,0,9,0,0,0,2,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
contig_20460_7,933,0,0,0,2,0,0,0,19,0,0,0,12,0,0,0,4,0,1,0,2,0,1,0,3,0,0,0,2,0,1,0,0,0,1,0,3,0,3,0,5,0,0,0,8,0,0,0,2,0,2,0,31,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,8,0,0,0,5,0,3,0,1,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0
contig_20460_7,934,0,0,2,0,0,0,18,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,33,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0
contig_20460_7,935,2,0,0,0,18,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,33,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
contig_20460_7,936,0,2,0,0,0,18,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,34,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
contig_20460_7,937,0,0,2,0,0,0,17,0,0,0,12,0,0,0,4,0,0,1,2,0,0,0,4,0,0,0,2,0,1,0,0,0,0,1,3,0,2,1,3,0,0,0,8,0,0,0,2,0,1,0,31,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,7,0,0,1,4,0,2,2,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
contig_20460_7,938,0,2,0,0,1,15,0,0,0,12,0,0,0,4,0,0,1,2,0,0,0,3,0,1,0,2,0,0,0,0,1,0,3,0,0,2,1,4,1,0,0,8,0,0,0,2,0,0,0,29,1,2,0,2,0,0,0,0,0,0,0,2,3,0,0,6,0,1,1,4,0,0,2,0,2,0,1,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0
contig_20460_7,939,0,0,2,0,0,2,13,1,0,0,12,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,5,0,0,2,3,0,0,0,8,0,0,0,2,0,0,5,26,1,0,0,2,0,0,0,0,0,0,3,2,0,1,0,6,0,0,0,5,0,0,4,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0
