,Position,Fa13.BD.MLB.DN.MAG5-A,Fa13.BD.MLB.DN.MAG5-C,Fa13.BD.MLB.DN.MAG5-G,Fa13.BD.MLB.DN.MAG5-T,Fa13.BD.MLB.SN.MAG5-A,Fa13.BD.MLB.SN.MAG5-C,Fa13.BD.MLB.SN.MAG5-G,Fa13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SD.MAG5-A,Sp13.BD.MM15.SD.MAG5-C,Sp13.BD.MM15.SD.MAG5-G,Sp13.BD.MM15.SD.MAG5-T,Su13.BD.MM15.SN.C.MAG5-A,Su13.BD.MM15.SN.C.MAG5-C,Su13.BD.MM15.SN.C.MAG5-G,Su13.BD.MM15.SN.C.MAG5-T,Fa13.BD.MM15.DN.MAG5-A,Fa13.BD.MM15.DN.MAG5-C,Fa13.BD.MM15.DN.MAG5-G,Fa13.BD.MM15.DN.MAG5-T,Fa13.BD.MM110.SN.MAG5-A,Fa13.BD.MM110.SN.MAG5-C,Fa13.BD.MM110.SN.MAG5-G,Fa13.BD.MM110.SN.MAG5-T,Su13.BD.MM110.SD.MAG5-A,Su13.BD.MM110.SD.MAG5-C,Su13.BD.MM110.SD.MAG5-G,Su13.BD.MM110.SD.MAG5-T,Su13.BD.MM110.SN.C.MAG5-A,Su13.BD.MM110.SN.C.MAG5-C,Su13.BD.MM110.SN.C.MAG5-G,Su13.BD.MM110.SN.C.MAG5-T,Su13.BD.MM15.DN.MAG5-A,Su13.BD.MM15.DN.MAG5-C,Su13.BD.MM15.DN.MAG5-G,Su13.BD.MM15.DN.MAG5-T,Sp13.BD.MLB.SN.MAG5-A,Sp13.BD.MLB.SN.MAG5-C,Sp13.BD.MLB.SN.MAG5-G,Sp13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SN.MAG5-A,Sp13.BD.MM15.SN.MAG5-C,Sp13.BD.MM15.SN.MAG5-G,Sp13.BD.MM15.SN.MAG5-T,Fa13.BD.MM110.DN.MAG5-A,Fa13.BD.MM110.DN.MAG5-C,Fa13.BD.MM110.DN.MAG5-G,Fa13.BD.MM110.DN.MAG5-T,Fa13.BD.MM15.SN.MAG5-A,Fa13.BD.MM15.SN.MAG5-C,Fa13.BD.MM15.SN.MAG5-G,Fa13.BD.MM15.SN.MAG5-T,Sp13.BD.MM110.SD.MAG5-A,Sp13.BD.MM110.SD.MAG5-C,Sp13.BD.MM110.SD.MAG5-G,Sp13.BD.MM110.SD.MAG5-T,Fa13.BD.MM15.SD.MAG5-A,Fa13.BD.MM15.SD.MAG5-C,Fa13.BD.MM15.SD.MAG5-G,Fa13.BD.MM15.SD.MAG5-T,Su13.BD.MLB.SD.C.MAG5-A,Su13.BD.MLB.SD.C.MAG5-C,Su13.BD.MLB.SD.C.MAG5-G,Su13.BD.MLB.SD.C.MAG5-T,Sp13.BD.MM110.DD.MAG5-A,Sp13.BD.MM110.DD.MAG5-C,Sp13.BD.MM110.DD.MAG5-G,Sp13.BD.MM110.DD.MAG5-T,Su13.BD.MM110.DCMD.MAG5-A,Su13.BD.MM110.DCMD.MAG5-C,Su13.BD.MM110.DCMD.MAG5-G,Su13.BD.MM110.DCMD.MAG5-T,Sp13.BD.MM110.SN.MAG5-A,Sp13.BD.MM110.SN.MAG5-C,Sp13.BD.MM110.SN.MAG5-G,Sp13.BD.MM110.SN.MAG5-T,Su13.BD.MM15.SD.MAG5-A,Su13.BD.MM15.SD.MAG5-C,Su13.BD.MM15.SD.MAG5-G,Su13.BD.MM15.SD.MAG5-T,Sp13.BD.MM15.DD.A.MAG5-A,Sp13.BD.MM15.DD.A.MAG5-C,Sp13.BD.MM15.DD.A.MAG5-G,Sp13.BD.MM15.DD.A.MAG5-T,Fa13.BD.MM110.SD.MAG5-A,Fa13.BD.MM110.SD.MAG5-C,Fa13.BD.MM110.SD.MAG5-G,Fa13.BD.MM110.SD.MAG5-T,Su13.BD.MLB.DD.MAG5-A,Su13.BD.MLB.DD.MAG5-C,Su13.BD.MLB.DD.MAG5-G,Su13.BD.MLB.DD.MAG5-T
contig_19264_7,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,18,1,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
contig_19264_7,1,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_19264_7,2,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,17,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
contig_19264_7,3,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19264_7,4,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,2,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19264_7,5,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,2,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19264_7,6,1,2,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
contig_19264_7,7,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19264_7,8,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,9,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,10,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,11,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
contig_19264_7,12,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
contig_19264_7,13,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
contig_19264_7,14,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
contig_19264_7,15,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
contig_19264_7,16,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
contig_19264_7,17,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,18,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,19,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
contig_19264_7,20,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
contig_19264_7,21,0,3,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,0,0,1,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
contig_19264_7,22,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
contig_19264_7,23,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
contig_19264_7,24,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
contig_19264_7,25,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
contig_19264_7,26,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
contig_19264_7,27,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
contig_19264_7,28,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
contig_19264_7,29,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,30,0,3,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,18,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0
contig_19264_7,31,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
contig_19264_7,32,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
contig_19264_7,33,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0
contig_19264_7,34,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
contig_19264_7,35,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
contig_19264_7,36,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0
contig_19264_7,37,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
contig_19264_7,38,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,39,0,2,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
contig_19264_7,40,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
contig_19264_7,41,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,42,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,43,2,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,44,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
contig_19264_7,45,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,4,0,1,0,0,0,1,0,0,0,14,0,5,0,0,0,0,0,6,0,7,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0
contig_19264_7,46,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
contig_19264_7,47,0,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
contig_19264_7,48,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
contig_19264_7,49,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
contig_19264_7,50,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
contig_19264_7,51,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0
contig_19264_7,52,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
contig_19264_7,53,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
contig_19264_7,54,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
contig_19264_7,55,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,56,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
contig_19264_7,57,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
contig_19264_7,58,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
contig_19264_7,59,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
contig_19264_7,60,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0
