,Position,0,1,2,3,4,5,6,7
contig_18298_6,256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,259,0.0,0.96,0.04,0.0,0.0,0.0,1.0,0.0
contig_18298_6,307,0.0,0.072,0.0,0.928,0.0,0.0,0.0,1.0
contig_18298_6,310,0.884,0.0,0.116,0.0,1.0,0.0,0.0,0.0
contig_18298_6,331,0.132,0.0,0.868,0.0,1.0,0.0,0.0,0.0
contig_18298_6,334,0.908,0.0,0.092,0.0,1.0,0.0,0.0,0.0
contig_18298_6,337,0.0,0.972,0.0,0.028,0.0,0.0,0.0,1.0
contig_18298_6,349,0.0,0.984,0.016,0.0,0.0,0.0,1.0,0.0
contig_18298_6,350,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,351,0.056,0.028,0.0,0.916,0.0,0.0,0.0,1.0
contig_18298_6,363,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,370,0.88,0.1,0.0,0.02,1.0,0.0,0.0,0.0
contig_18298_6,382,0.0,0.0,0.752,0.248,0.0,0.0,1.0,0.0
contig_18298_6,384,0.024,0.976,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,415,0.0,0.992,0.008,0.0,0.0,0.0,1.0,0.0
contig_18298_6,430,0.032,0.96,0.008,0.0,1.0,0.0,0.0,0.0
contig_18298_6,442,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,451,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,460,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,463,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,465,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,466,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,469,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,478,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,479,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,483,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,486,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18298_6,489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,509,0.152,0.0,0.848,0.0,1.0,0.0,0.0,0.0
contig_18298_6,514,0.008,0.5,0.004,0.488,0.0,0.0,0.0,1.0
contig_18298_6,523,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18298_6,558,0.94,0.0,0.06,0.0,1.0,0.0,0.0,0.0
contig_18298_6,574,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0
contig_18298_6,583,0.972,0.0,0.028,0.0,0.0,0.0,1.0,0.0
contig_18298_6,623,0.008,0.672,0.32,0.0,0.0,1.0,0.0,0.0
contig_18298_6,624,0.928,0.0,0.0,0.072,0.0,0.0,0.0,1.0
contig_18298_6,631,0.004,0.664,0.332,0.0,0.0,1.0,0.0,0.0
contig_18298_6,637,0.62,0.0,0.38,0.0,1.0,0.0,0.0,0.0
contig_18298_6,655,0.948,0.0,0.048,0.004,1.0,0.0,0.0,0.0
contig_18298_6,733,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0
contig_18298_6,736,0.216,0.0,0.784,0.0,0.0,0.0,1.0,0.0
contig_18298_6,745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,751,0.0,0.776,0.224,0.0,0.0,1.0,0.0,0.0
contig_18298_6,763,0.0,0.0,0.152,0.848,0.0,0.0,0.0,1.0
contig_18298_6,766,0.004,0.924,0.072,0.0,0.0,1.0,0.0,0.0
contig_18298_6,774,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0
contig_18298_6,775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,784,0.944,0.024,0.032,0.0,1.0,0.0,0.0,0.0
contig_18298_6,799,0.0,0.048,0.952,0.0,0.0,1.0,0.0,0.0
contig_18298_6,802,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0
contig_18298_6,808,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,813,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,823,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,832,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,838,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,846,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0
contig_18298_6,850,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,859,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,862,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,864,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,865,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,868,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,871,0.0,0.048,0.952,0.0,0.0,0.0,1.0,0.0
contig_18298_6,872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,877,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,881,0.0,0.0,0.032,0.968,0.0,0.0,0.0,1.0
contig_18298_6,882,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0
contig_18298_6,883,0.0,0.636,0.364,0.0,0.0,1.0,0.0,0.0
contig_18298_6,889,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,895,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,904,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,907,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,937,0.0,0.812,0.188,0.0,0.0,0.0,1.0,0.0
contig_18298_6,939,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18298_6,940,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,946,0.0,0.716,0.284,0.0,0.0,0.0,1.0,0.0
contig_18298_6,947,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,952,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0
contig_18298_6,961,0.904,0.0,0.096,0.0,0.0,0.0,1.0,0.0
contig_18298_6,976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,978,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,979,0.0,0.852,0.148,0.0,0.0,1.0,0.0,0.0
contig_18298_6,982,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,1003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1006,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1015,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,1029,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1030,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1032,0.652,0.0,0.348,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1036,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1042,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1045,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1048,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1054,0.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1057,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1060,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1066,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1072,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1074,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1075,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1081,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1082,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1110,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1111,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1117,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1123,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1129,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1138,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1141,0.0,0.0,0.472,0.528,0.0,0.0,1.0,0.0
contig_18298_6,1147,0.484,0.0,0.516,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1168,0.84,0.0,0.16,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1171,0.944,0.0,0.056,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1175,0.988,0.012,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1195,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1198,0.0,0.956,0.0,0.044,0.0,1.0,0.0,0.0
contig_18298_6,1199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1200,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1201,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1204,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1207,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1213,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1225,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,1231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1240,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1241,0.0,0.004,0.996,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1258,0.0,0.08,0.92,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,1260,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1261,0.0,0.04,0.072,0.888,0.0,0.0,1.0,0.0
contig_18298_6,1264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1267,0.0,0.02,0.864,0.116,0.0,1.0,0.0,0.0
contig_18298_6,1268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,1269,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1270,0.976,0.0,0.024,0.0,0.0,0.0,0.0,1.0
contig_18298_6,1273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1278,0.024,0.0,0.976,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1279,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1282,0.0,0.008,0.984,0.008,0.0,1.0,0.0,0.0
contig_18298_6,1287,0.0,0.984,0.016,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1288,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1291,0.0,0.032,0.968,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1297,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1309,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1315,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1321,0.0,0.808,0.0,0.192,0.0,1.0,0.0,0.0
contig_18298_6,1322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,1324,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1330,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1339,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1348,0.0,0.032,0.968,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1350,0.956,0.0,0.044,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1351,0.656,0.0,0.344,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1354,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1359,0.0,0.0,0.708,0.292,0.0,0.0,0.0,1.0
contig_18298_6,1360,0.0,0.912,0.056,0.032,0.0,0.0,1.0,0.0
contig_18298_6,1366,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1372,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1375,0.0,0.816,0.0,0.184,0.0,0.0,0.0,1.0
contig_18298_6,1378,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1381,0.016,0.0,0.984,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1387,0.0,0.876,0.0,0.124,0.0,0.0,1.0,0.0
contig_18298_6,1388,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,1389,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18298_6,1396,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1399,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1407,0.0,0.008,0.992,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1414,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1429,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1432,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1434,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1447,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1450,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,1453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18298_6,1479,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1492,0.124,0.012,0.0,0.864,1.0,0.0,0.0,0.0
contig_18298_6,1516,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1552,0.0,0.648,0.0,0.352,0.0,0.0,0.0,1.0
contig_18298_6,1573,0.0,0.012,0.0,0.988,0.0,0.0,0.0,1.0
contig_18298_6,1579,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0
contig_18298_6,1580,0.0,0.0,0.02,0.98,0.0,0.0,0.0,1.0
contig_18298_6,1582,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1591,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1603,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1609,0.776,0.0,0.224,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1612,0.316,0.0,0.684,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1616,0.02,0.0,0.0,0.98,0.0,0.0,0.0,1.0
contig_18298_6,1618,0.568,0.0,0.432,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1621,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1624,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1627,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1630,0.0,0.528,0.0,0.472,0.0,1.0,0.0,0.0
contig_18298_6,1634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,1635,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1636,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1648,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1654,0.796,0.0,0.204,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1660,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1661,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18298_6,1672,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1680,0.0,0.0,0.728,0.272,0.0,0.0,0.0,1.0
contig_18298_6,1694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1723,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1726,0.0,0.524,0.0,0.476,0.0,1.0,0.0,0.0
contig_18298_6,1738,0.0,0.988,0.0,0.012,0.0,0.0,0.0,1.0
contig_18298_6,1744,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1750,0.0,0.548,0.452,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1762,0.904,0.096,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1798,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1822,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1848,0.916,0.004,0.08,0.0,0.0,0.0,1.0,0.0
contig_18298_6,1849,0.008,0.004,0.988,0.0,1.0,0.0,0.0,0.0
contig_18298_6,1864,0.0,0.14,0.86,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18298_6,1957,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,1969,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2032,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,2035,0.0,0.84,0.0,0.16,0.0,1.0,0.0,0.0
contig_18298_6,2038,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,2044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2058,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2064,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2067,0.988,0.0,0.0,0.012,1.0,0.0,0.0,0.0
contig_18298_6,2070,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,2073,0.0,0.916,0.084,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2080,0.0,0.668,0.332,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2092,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2116,0.0,0.624,0.376,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2117,0.84,0.0,0.16,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2118,0.0,0.524,0.0,0.476,0.0,1.0,0.0,0.0
contig_18298_6,2128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,2137,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2149,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2158,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2164,0.172,0.0,0.828,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2170,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2176,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2216,0.204,0.0,0.0,0.796,1.0,0.0,0.0,0.0
contig_18298_6,2248,0.956,0.0,0.044,0.0,1.0,0.0,0.0,0.0
contig_18298_6,2251,0.092,0.908,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2253,0.484,0.0,0.516,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2257,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,2266,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,2272,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2273,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,2281,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,2284,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,2287,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2290,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,2293,0.0,0.004,0.996,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2299,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,2308,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2311,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2314,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,2317,0.052,0.0,0.948,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2323,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2329,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2332,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2335,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,2338,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2341,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,2344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2347,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2350,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18298_6,2353,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2356,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2359,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2362,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,2365,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2368,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2371,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,2377,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2380,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18298_6,2385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18298_6,2386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18298_6,2388,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2389,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18298_6,2392,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18298_6,2395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18298_6,2398,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
